car name,move
B,down
A,left
F,up
G,left
G,left
G,left
D,down
D,down
C,left
H,up
H,up
M,right
S,up
M,right
T,left
U,left
P,down
K,right
D,down
D,down
G,right
E,right
I,up
G,right
E,right
G,right
E,right
G,right
E,right
F,down
A,right
B,up
I,up
X,left
N,up
N,up
N,up
N,up
X,right
L,right
Q,up
D,down
R,left
O,down
J,down
X,right
X,right
X,right
X,right
X,right
X,right
