car name,move
X,left
C,left
D,left
G,up
F,right
A,left
B,left
H,up
F,right
K,up
L,left
L,left
L,left
K,up
I,left
I,left
I,left
K,down
K,down
F,left
H,down
H,down
H,down
X,right
A,left
B,left
G,up
X,right
X,right
