car name,move
A,right
A,left
C,left
C,left
D,left
D,left
D,right
A,right
A,left
G,up
D,right
E,up
A,right
F,right
A,left
F,right
F,left
E,down
D,left
F,left
G,up
X,right
F,right
F,left
F,right
F,left
X,left
G,down
A,right
L,up
A,left
A,right
D,right
D,left
D,right
A,left
E,up
L,down
A,right
G,down
H,left
A,left
G,up
I,up
L,up
A,right
I,up
A,left
I,down
L,down
G,up
I,down
I,up
H,left
I,up
I,down
H,right
I,up
I,down
X,right
I,up
J,right
H,left
J,left
H,right
X,left
I,down
H,left
H,right
I,up
J,right
X,right
X,left
J,left
H,left
H,right
I,down
G,down
I,down
H,left
G,up
X,right
H,right
F,right
F,left
F,right
X,left
I,up
I,down
F,left
H,right
G,down
E,down
G,down
D,left
B,left
C,right
C,left
B,right
D,left
D,right
C,right
A,right
D,right
E,up
E,down
A,left
E,up
B,left
B,right
C,left
A,right
G,up
A,left
B,left
B,right
F,right
F,left
L,up
B,left
B,right
L,down
G,up
X,right
X,left
L,up
H,left
I,up
I,down
L,down
X,right
L,up
H,right
L,down
X,left
E,down
G,down
G,down
B,left
E,up
B,right
C,right
E,down
B,left
C,left
G,up
D,left
D,right
E,up
B,right
B,left
B,right
A,right
A,left
F,right
A,right
A,left
F,right
F,left
A,right
A,left
E,down
A,right
A,left
E,up
K,up
K,down
H,left
B,left
B,right
A,right
H,right
A,left
F,right
A,right
A,left
F,left
H,left
I,up
I,up
B,left
B,right
J,right
F,left
F,right
G,up
X,right
F,left
X,left
H,left
X,right
X,left
G,down
J,left
B,left
J,right
H,right
L,up
B,right
L,down
J,left
L,up
A,right
A,left
I,down
L,down
L,up
I,down
G,up
L,down
X,right
X,left
H,left
G,down
A,right
H,right
A,left
G,down
C,right
B,left
C,left
H,right
H,left
B,right
G,up
I,up
I,up
G,down
G,up
L,up
I,down
L,down
G,down
I,down
B,left
H,right
C,right
C,left
B,right
H,left
B,left
B,right
C,right
I,up
I,down
H,right
A,right
E,down
C,left
E,up
A,left
E,down
G,up
G,down
C,right
A,right
D,left
A,left
A,right
D,right
C,left
E,up
H,left
C,right
A,left
C,left
A,right
A,left
A,right
A,left
C,right
C,left
B,left
H,right
C,right
E,down
C,left
G,up
B,right
D,left
A,right
D,right
D,left
A,left
D,right
G,down
B,left
G,up
G,down
C,right
B,right
C,left
D,left
A,right
G,up
D,right
F,right
D,left
D,right
K,up
K,down
A,left
A,right
E,up
A,left
E,down
F,left
A,right
G,down
E,up
A,left
C,right
C,left
C,right
H,left
A,right
I,up
A,left
I,down
I,up
B,left
I,up
B,right
J,right
J,left
J,right
J,left
A,right
C,left
A,left
J,right
J,left
I,down
B,left
I,up
B,right
B,left
B,right
C,right
A,right
C,left
A,left
G,up
B,left
B,right
B,left
H,left
H,right
B,right
L,up
A,right
L,down
F,right
K,up
A,left
J,right
A,right
K,down
K,up
J,left
A,left
G,up
I,down
I,up
I,down
I,down
K,down
G,down
A,right
A,left
I,up
A,right
A,left
I,down
G,up
I,up
I,down
X,right
I,up
F,left
I,up
F,right
J,right
J,left
I,down
I,down
I,up
I,down
F,left
X,left
G,down
I,up
F,right
I,down
K,up
I,up
K,down
I,down
H,right
G,up
F,right
X,right
K,up
K,down
K,up
K,down
X,left
X,right
F,left
K,up
K,down
H,left
X,left
X,right
F,left
L,up
X,left
L,down
X,right
I,up
X,left
G,down
B,left
I,down
I,up
G,down
C,right
C,left
I,down
I,up
C,right
C,left
B,right
A,right
I,down
A,left
B,left
C,right
I,up
I,down
B,right
C,left
C,right
H,right
C,left
B,left
C,right
C,left
G,up
B,right
B,left
B,right
A,right
H,left
I,up
H,left
I,down
I,up
H,right
I,up
A,left
I,down
H,left
H,right
I,up
F,right
B,left
K,up
K,down
I,down
I,up
B,right
G,up
F,left
I,down
F,right
I,down
H,right
E,down
G,down
K,up
G,up
E,up
H,left
K,down
H,right
F,left
L,up
E,down
L,down
L,up
L,down
L,up
E,up
L,down
F,right
G,down
K,up
A,right
K,down
F,right
A,left
K,up
F,left
B,left
E,down
K,down
B,right
F,left
E,up
F,right
F,left
G,up
F,right
F,right
F,left
H,left
F,left
G,down
L,up
H,right
L,down
E,down
A,right
G,down
A,left
A,right
G,up
G,down
G,up
F,right
F,left
F,right
K,up
D,left
D,right
K,down
A,left
D,left
A,right
A,left
D,right
F,left
B,left
E,up
E,down
E,up
E,down
B,right
E,up
F,right
B,left
K,up
B,right
K,down
G,up
H,left
F,left
H,right
L,up
L,up
H,left
L,down
L,up
H,right
J,left
J,left
E,down
E,up
J,right
H,left
H,right
J,right
J,left
H,left
J,left
J,right
J,right
J,left
J,right
L,down
L,down
I,up
H,left
I,up
G,down
A,right
A,left
J,right
J,left
J,right
H,right
F,right
J,left
G,up
F,left
J,right
X,right
X,left
F,right
J,left
X,right
K,up
K,down
K,up
K,down
F,left
J,right
X,left
F,right
X,right
J,left
K,up
X,left
K,down
K,up
I,down
I,down
K,down
H,right
F,left
F,right
G,down
G,up
K,up
X,right
E,down
X,left
X,right
K,up
D,left
D,right
K,down
K,down
K,up
K,down
E,up
X,left
G,down
H,left
G,up
G,down
A,right
I,up
I,down
I,up
K,up
A,left
I,down
K,down
H,right
F,right
K,up
K,down
F,left
E,down
A,right
A,left
D,left
G,up
X,right
D,right
E,up
X,left
F,left
E,down
F,right
F,left
E,up
E,down
G,down
E,up
E,down
L,up
A,right
D,left
D,right
E,up
L,down
A,left
E,down
G,up
D,left
L,up
G,down
A,right
D,right
E,up
E,down
L,down
A,left
L,up
D,left
D,right
G,up
D,left
L,down
D,right
G,down
B,left
B,right
F,right
F,left
F,right
K,up
K,down
K,up
E,up
F,right
K,down
G,up
K,up
F,left
X,right
H,left
X,left
H,right
H,left
X,right
K,down
H,right
H,left
F,left
X,left
X,right
H,left
X,left
H,right
I,up
I,up
F,right
F,left
L,up
J,right
J,left
J,right
J,left
J,right
J,left
L,up
J,left
I,down
J,right
I,up
L,down
G,down
G,up
G,down
J,right
L,down
J,left
J,right
J,left
J,right
L,up
L,down
J,left
G,up
H,left
J,right
H,right
H,left
G,down
G,up
J,left
J,right
G,down
A,right
J,left
J,right
A,left
A,right
J,left
A,left
I,down
H,right
B,left
I,down
B,right
I,up
I,down
H,right
F,right
B,left
H,left
F,left
H,right
B,right
G,down
E,down
E,up
A,right
H,left
C,right
I,up
I,down
C,left
A,left
G,up
I,up
H,left
I,up
J,right
G,up
H,right
X,right
L,up
X,left
J,left
X,right
X,left
L,down
J,right
H,left
J,left
H,right
J,right
J,left
X,right
X,left
G,down
L,up
L,down
I,down
I,down
F,right
K,up
K,down
A,right
A,left
H,right
G,up
F,left
H,left
F,right
X,right
H,right
H,left
I,up
I,down
I,up
K,up
X,left
K,down
G,down
K,up
A,right
K,down
I,up
J,right
K,up
K,down
A,left
K,up
G,up
J,left
G,down
I,down
I,down
K,down
G,up
F,left
H,right
L,up
G,down
L,down
H,left
H,right
H,left
H,right
H,left
B,left
F,right
F,left
G,down
G,up
B,right
G,up
X,right
H,right
E,down
D,left
F,right
D,right
E,up
E,down
X,left
D,left
F,left
L,up
G,down
G,up
L,down
F,right
K,up
D,right
K,down
F,left
X,right
X,left
L,up
L,up
E,up
J,left
J,right
L,down
E,down
X,right
D,left
L,down
F,right
D,right
E,up
K,up
E,down
D,left
D,right
D,left
X,left
D,right
G,down
K,down
G,up
G,down
B,left
D,left
D,right
B,right
K,up
D,left
D,right
K,down
A,right
E,up
H,left
K,up
A,left
A,right
H,right
H,left
A,left
B,left
H,right
B,right
B,left
B,right
B,left
B,right
K,down
H,left
K,up
I,up
I,down
G,up
G,down
K,down
F,left
B,left
H,left
H,right
I,up
B,right
F,right
F,left
H,left
B,left
I,down
B,right
A,right
H,right
A,left
B,left
B,right
G,up
I,up
X,right
X,left
I,down
H,right
X,right
L,up
X,left
H,left
X,right
X,left
L,down
F,right
H,right
G,down
B,left
B,right
H,left
B,left
I,up
I,down
B,right
G,up
H,right
F,left
G,down
G,up
E,down
X,right
L,up
E,up
E,down
L,down
F,right
X,left
F,left
E,up
E,down
L,up
L,down
F,right
E,up
E,down
G,down
E,up
K,up
H,left
H,right
H,left
I,up
K,down
K,up
G,up
K,down
I,down
H,right
G,down
B,left
K,up
K,down
E,down
E,up
E,down
B,right
F,left
G,down
E,up
B,left
E,down
B,right
D,left
A,right
D,right
G,up
A,left
L,up
G,up
X,right
D,left
D,right
L,down
X,left
F,right
K,up
X,right
D,left
K,down
X,left
F,left
D,right
L,up
D,left
L,up
D,right
L,down
D,left
G,down
A,right
A,left
A,right
A,left
D,right
B,left
D,left
B,right
D,right
G,up
L,down
L,up
L,down
X,right
F,right
K,up
X,left
K,down
F,left
G,down
B,left
B,right
G,down
A,right
C,right
C,left
G,up
A,left
B,left
B,right
A,right
G,down
D,left
A,left
B,left
C,right
C,left
D,right
B,right
D,left
D,right
A,right
A,left
C,right
A,right
E,up
A,left
E,down
C,right
C,left
A,right
D,left
D,right
E,up
E,down
A,left
C,right
A,right
C,left
E,up
C,left
E,down
D,left
D,right
A,left
C,right
B,left
B,right
E,up
A,right
C,left
H,left
I,up
I,down
I,up
I,up
A,left
G,up
B,left
G,down
G,up
G,down
B,right
I,down
I,up
G,up
I,down
H,left
I,down
G,up
H,right
L,up
L,down
I,up
I,up
G,down
J,right
J,left
G,down
J,right
J,left
G,up
J,right
J,left
I,down
A,right
I,up
A,left
J,right
J,left
F,right
F,left
A,right
A,left
H,left
H,right
I,down
I,up
G,up
G,down
J,right
J,left
A,right
J,right
A,left
J,left
B,left
J,right
F,right
K,up
B,right
A,right
A,left
J,left
K,down
I,down
I,up
F,left
B,left
I,down
B,right
B,left
H,left
I,down
B,right
I,up
I,down
A,right
A,left
G,up
X,right
X,left
X,right
I,up
I,down
I,up
H,right
L,up
I,up
L,down
J,right
H,left
X,left
J,left
X,right
X,left
J,right
J,left
X,right
H,right
X,left
I,down
I,down
L,up
L,down
I,up
I,up
J,right
H,left
X,right
X,left
X,right
X,left
J,left
G,down
J,right
J,left
J,right
B,left
H,right
B,right
J,left
H,left
H,right
G,up
X,right
H,left
H,right
X,left
G,down
H,left
A,right
H,right
I,down
A,left
F,right
A,right
A,left
I,up
B,left
I,down
K,up
K,down
I,up
B,right
K,up
A,right
A,left
I,down
K,down
I,down
F,left
I,up
I,down
G,up
I,up
I,up
H,left
H,right
X,right
X,left
H,left
X,right
X,left
I,down
I,down
H,right
I,up
I,down
H,left
G,down
B,left
B,right
I,up
I,down
I,up
B,left
H,right
I,up
G,down
J,right
J,left
I,down
C,right
B,right
I,up
J,right
C,left
G,up
H,left
H,right
J,left
B,left
B,right
I,down
I,down
G,down
A,right
A,left
I,up
C,right
I,up
I,down
I,down
B,left
H,right
E,down
C,left
D,left
B,right
B,left
D,left
D,right
D,right
G,up
B,right
A,right
F,right
A,left
K,up
G,up
G,down
A,right
A,left
K,down
G,up
G,down
E,up
H,left
I,up
B,left
B,right
F,left
G,up
I,down
H,left
X,right
I,up
X,left
H,right
I,down
G,down
I,up
I,up
L,up
I,down
I,up
L,down
G,up
H,left
H,right
J,right
H,left
J,left
J,right
G,down
B,left
B,right
H,right
A,right
A,left
G,down
J,left
G,up
J,right
J,left
H,left
I,down
I,up
I,down
G,up
H,right
I,up
H,left
J,right
J,left
H,right
J,right
G,down
L,up
L,down
G,up
G,down
B,left
B,right
G,down
J,left
A,right
A,left
J,right
A,right
G,up
A,left
J,left
I,down
I,down
H,right
F,right
A,right
A,left
G,up
K,up
H,left
H,right
X,right
X,left
K,down
F,right
F,left
E,down
D,left
D,right
X,right
F,left
L,up
D,left
X,left
L,down
D,right
D,left
L,up
D,right
E,up
E,down
L,up
E,up
L,down
L,down
G,down
L,up
E,down
D,left
B,left
L,down
B,right
L,up
D,right
G,up
L,down
F,right
E,up
K,up
H,left
I,up
I,down
H,right
K,down
X,right
H,left
H,right
F,left
E,down
X,left
E,up
F,right
K,up
F,right
F,left
K,down
X,right
F,right
X,left
X,right
K,up
K,down
X,left
X,right
F,left
F,left
F,right
E,down
X,left
F,left
G,down
D,left
G,up
G,down
F,right
K,up
G,up
K,down
K,up
X,right
D,right
X,left
K,down
X,right
X,left
F,left
F,right
E,up
K,up
K,down
X,right
F,right
X,left
K,up
K,down
X,right
X,left
G,down
G,up
K,up
X,right
K,up
K,down
F,left
K,down
X,left
F,left
L,up
L,down
G,down
G,up
L,up
E,down
L,up
J,left
J,left
E,down
E,up
J,right
J,right
L,down
D,left
L,down
F,right
K,up
G,down
D,right
E,up
A,right
K,down
A,left
F,right
B,left
F,left
B,right
F,right
F,left
F,left
H,left
G,up
F,right
X,right
X,left
X,right
K,up
I,up
I,up
K,down
X,left
J,right
G,down
K,up
J,left
K,down
A,right
I,down
A,left
F,left
F,right
I,up
F,left
I,down
B,left
I,down
L,up
L,down
B,right
G,up
L,up
L,down
X,right
I,up
I,down
H,left
H,right
X,left
G,down
H,left
I,up
I,down
B,left
H,right
H,right
G,down
C,right
C,left
G,up
E,down
G,down
B,right
G,up
G,up
D,left
L,up
D,right
E,up
L,down
F,right
F,left
F,right
H,left
H,right
G,down
B,left
B,right
F,right
K,up
K,down
F,left
B,left
E,down
D,left
B,right
F,left
D,right
G,down
G,up
A,right
A,left
B,left
B,right
D,left
B,left
D,right
L,up
L,down
L,up
B,right
L,down
G,down
G,up
L,up
D,left
D,right
B,left
B,right
B,left
L,down
E,up
F,right
B,right
F,right
B,left
B,right
G,up
X,right
F,left
H,left
K,up
K,down
X,left
F,left
F,right
X,right
I,up
K,up
K,down
K,up
K,down
X,left
X,right
I,down
F,left
X,left
X,right
X,left
I,up
F,right
G,down
I,up
F,left
G,up
G,down
B,left
G,down
B,right
J,right
J,left
J,right
J,left
J,right
G,up
B,left
B,right
J,left
G,up
X,right
J,right
J,left
J,right
J,left
J,right
J,left
X,left
J,right
H,left
H,right
F,right
G,down
K,up
K,down
F,left
J,left
H,left
I,down
I,up
G,up
H,right
J,right
X,right
L,up
J,left
L,down
I,down
F,right
X,left
K,up
X,right
X,left
I,down
K,down
I,up
X,right
I,up
X,left
G,down
F,left
J,right
A,right
G,down
A,left
A,right
J,left
A,left
J,right
J,left
J,right
G,up
J,left
J,right
J,left
G,down
G,up
F,right
J,right
K,up
K,down
A,right
A,left
K,up
B,left
J,left
I,down
I,down
H,right
K,down
K,up
K,down
K,up
K,down
H,left
H,right
H,left
F,left
L,up
B,right
G,up
L,down
H,right
E,down
F,right
D,left
K,up
G,down
D,right
G,up
X,right
D,left
D,right
K,down
F,left
X,left
D,left
D,right
L,up
L,up
L,down
L,up
J,left
J,right
D,left
D,right
L,down
E,up
H,left
L,down
G,down
G,down
H,right
E,down
A,right
E,up
E,down
E,up
A,left
C,right
H,left
A,right
A,left
C,left
G,up
G,up
X,right
F,right
H,right
H,left
X,left
X,right
X,left
H,right
E,down
K,up
E,up
X,right
H,left
H,right
K,down
E,down
E,up
X,left
K,up
X,right
X,left
F,right
G,down
K,down
A,right
A,left
F,left
H,left
I,up
G,up
I,down
I,up
I,up
J,right
G,down
B,left
B,right
B,left
J,left
B,right
G,up
X,right
K,up
X,left
K,down
X,right
X,left
G,down
A,right
F,left
H,left
A,left
J,right
J,left
H,right
G,down
J,right
B,left
C,right
B,right
C,left
G,up
H,left
J,left
J,right
B,left
B,right
G,up
H,right
J,left
I,down
I,down
I,up
I,up
G,down
I,down
H,left
B,left
I,up
B,right
I,down
I,down
H,right
H,right
B,left
B,right
A,right
L,up
A,left
A,right
A,left
E,down
E,up
H,left
H,right
E,down
A,right
L,down
A,left
L,up
G,up
L,down
E,up
F,right
K,up
K,down
X,right
K,up
K,down
F,left
X,left
H,left
L,up
L,down
H,left
H,right
H,left
G,down
B,left
I,up
I,up
B,right
A,right
A,left
G,up
I,down
I,down
X,right
I,up
I,up
X,left
J,right
G,down
H,right
H,left
J,left
A,right
H,right
I,down
I,up
F,right
F,left
F,right
F,left
H,left
A,left
H,right
F,right
I,down
I,down
A,right
K,up
A,left
B,left
B,right
A,right
K,down
F,left
I,up
G,down
A,left
I,down
I,up
G,up
I,up
G,up
G,down
I,down
G,up
G,down
I,up
A,right
F,right
K,up
A,left
I,down
I,down
H,right
G,up
K,down
F,left
H,left
G,down
F,right
G,up
G,down
F,left
A,right
A,left
B,left
H,right
H,left
H,right
B,right
G,up
E,down
E,up
E,down
L,up
L,down
E,up
L,up
H,left
G,down
I,up
I,down
H,right
L,down
A,right
G,down
G,up
A,left
L,up
B,left
B,right
B,left
L,down
G,down
B,right
C,right
C,left
A,right
E,down
C,right
A,left
C,left
G,up
G,up
F,right
E,up
X,right
F,right
X,left
F,left
K,up
X,right
X,left
G,down
F,right
F,left
K,down
G,up
X,right
E,down
D,left
D,right
K,up
K,up
E,up
K,down
H,left
H,right
K,up
K,down
K,up
K,down
K,down
X,left
E,down
X,right
F,left
F,right
F,left
X,left
L,up
D,left
D,right
L,up
E,up
E,down
E,up
E,down
D,left
D,right
L,down
D,left
L,down
G,down
A,right
A,left
F,right
A,right
A,left
F,left
F,right
D,right
K,up
G,up
K,down
D,left
D,right
D,left
D,right
F,left
X,right
X,left
E,up
G,down
F,right
K,up
G,up
H,left
X,right
X,left
I,up
I,up
K,down
F,left
X,right
J,right
J,left
X,left
G,down
J,right
G,up
G,down
J,left
J,right
B,left
B,right
F,right
J,left
I,down
F,left
G,down
B,left
I,down
H,right
G,up
G,down
G,up
B,right
E,down
E,up
G,down
E,down
E,up
C,right
C,left
H,left
H,right
G,up
G,down
B,left
E,down
B,right
E,up
G,up
F,right
A,right
H,left
A,left
H,right
F,left
H,left
G,down
H,right
B,left
C,right
B,right
E,down
C,left
G,up
E,up
A,right
E,down
F,right
D,left
K,up
A,left
B,left
D,right
B,right
G,up
K,down
K,up
E,up
K,down
G,down
F,left
H,left
G,down
H,right
G,up
G,down
H,left
H,right
E,down
B,left
E,up
H,left
C,right
H,right
E,down
B,right
C,right
B,left
B,right
C,left
C,left
D,left
D,right
C,right
C,left
A,right
E,up
E,down
A,left
D,left
D,right
D,left
B,left
C,right
C,left
C,right
B,right
C,left
G,up
G,up
G,down
D,right
L,up
E,up
L,down
L,up
A,right
A,left
A,right
L,down
H,left
F,right
I,up
A,left
K,up
I,down
H,right
K,down
A,right
A,left
B,left
B,right
K,up
K,down
F,left
H,left
G,up
X,right
H,left
H,right
H,left
H,right
X,left
X,right
F,right
I,up
K,up
I,down
H,right
K,up
H,left
I,up
K,down
I,up
X,left
I,down
X,right
X,left
G,down
K,down
B,left
F,left
I,down
F,right
B,right
I,up
A,right
I,down
K,up
K,down
I,up
I,up
A,left
F,left
J,right
J,left
J,right
B,left
B,right
J,left
G,down
B,left
C,right
B,right
A,right
J,right
A,left
J,left
J,right
C,left
B,left
G,up
J,left
J,right
J,left
B,right
H,left
J,right
G,up
X,right
H,right
J,left
X,left
G,down
A,right
L,up
A,left
A,right
J,right
J,left
J,right
J,left
J,right
A,left
B,left
B,right
L,down
G,up
L,up
L,down
J,left
G,down
I,down
A,right
H,left
I,up
A,left
I,down
H,right
L,up
G,up
I,up
G,down
J,right
J,left
G,up
I,down
I,up
L,up
J,right
L,down
L,down
G,down
J,left
G,down
B,left
B,right
G,up
G,up
I,down
I,down
L,up
L,up
L,down
L,down
F,right
G,down
A,right
A,left
I,up
I,up
B,left
K,up
I,down
B,right
I,up
B,left
K,down
K,up
K,down
F,left
B,right
F,right
A,right
I,down
A,left
K,up
I,down
G,up
K,down
G,down
A,right
I,up
K,up
A,left
I,down
A,right
I,up
I,up
A,left
K,down
K,up
A,right
I,down
K,down
I,down
A,left
K,up
H,right
K,down
A,right
A,left
F,left
A,right
L,up
H,left
A,left
G,up
X,right
L,down
I,up
I,up
I,down
I,up
X,left
F,right
I,down
I,down
K,up
H,right
F,right
G,down
K,down
K,up
K,down
F,left
B,left
H,left
B,right
H,right
F,left
E,down
G,down
D,left
D,right
B,left
B,right
G,up
D,left
L,up
L,down
G,down
G,up
B,left
D,right
D,left
D,right
E,up
G,down
C,right
C,left
E,down
B,right
A,right
A,left
C,right
C,left
B,left
B,right
D,left
G,up
B,left
L,up
B,right
G,up
L,down
X,right
F,right
F,left
D,right
X,left
F,right
F,left
G,down
F,right
K,up
K,down
E,up
A,right
A,left
H,left
K,up
K,down
F,left
L,up
B,left
B,right
B,left
B,right
H,right
L,down
E,down
E,up
G,up
F,right
X,right
F,left
X,left
X,right
F,right
K,up
X,left
E,down
K,down
K,up
G,down
B,left
D,left
K,down
B,right
D,right
F,left
G,down
A,right
A,left
G,up
F,right
K,up
E,up
B,left
K,down
B,right
F,left
G,up
E,down
F,right
K,up
X,right
D,left
X,left
G,down
G,up
K,down
F,left
D,right
D,left
G,down
G,down
A,right
A,left
D,right
D,left
B,left
D,right
B,right
G,up
G,down
C,right
A,right
C,left
A,left
G,up
L,up
E,up
H,left
I,up
A,right
I,up
L,down
H,left
J,right
A,left
G,up
H,right
H,left
G,down
J,left
J,right
G,up
H,right
G,down
L,up
A,right
A,left
B,left
L,down
L,up
L,down
F,right
B,right
A,right
A,left
A,right
K,up
A,left
A,right
J,left
K,down
A,left
A,right
K,up
K,down
K,up
A,left
G,up
K,down
G,down
J,right
F,left
J,left
A,right
A,left
H,left
A,right
A,left
J,right
A,right
J,left
H,right
L,up
L,down
A,left
J,right
G,down
B,left
B,right
B,left
B,right
G,up
B,left
F,right
J,left
I,down
I,up
B,right
J,right
A,right
K,up
A,left
G,up
G,down
J,left
B,left
B,right
I,down
K,down
G,up
I,up
G,down
I,down
I,up
A,right
A,left
A,right
K,up
K,down
F,left
A,left
G,up
F,right
J,right
X,right
F,left
X,left
J,left
J,right
X,right
L,up
J,left
L,down
X,left
J,right
J,left
I,down
F,right
G,down
A,right
A,left
G,up
I,down
H,right
G,down
F,right
K,up
F,left
K,down
F,left
F,right
K,up
A,right
K,down
K,up
K,down
A,left
H,left
K,up
B,left
H,right
B,right
G,up
K,down
X,right
K,up
K,down
H,left
X,left
K,up
G,down
K,down
G,up
F,left
I,up
I,down
H,right
X,right
L,up
L,down
H,left
L,up
I,up
X,left
L,up
J,left
I,up
J,right
L,down
X,right
X,left
I,down
I,down
H,right
L,down
E,down
X,right
L,up
L,down
X,left
D,left
D,right
X,right
X,left
F,right
X,right
K,up
K,down
F,left
F,right
E,up
X,left
