car name,move
U,left
S,up
P,down
M,left
M,left
H,down
K,right
M,right
M,right
G,left
K,left
M,left
B,up
M,left
K,right
I,up
M,right
M,right
K,left
G,right
M,left
M,left
S,down
K,right
M,right
M,right
H,up
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,left
M,right
P,down
I,down
M,right
E,left
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
P,down
S,down
M,right
P,up
A,left
U,right
T,right
R,right
M,left
K,right
R,left
T,left
U,left
S,down
P,down
M,right
M,right
S,down
P,up
U,right
T,right
R,right
S,up
M,left
R,left
T,left
G,left
U,left
S,down
P,down
S,down
M,right
H,down
S,up
S,up
M,left
A,left
S,down
S,down
K,left
M,right
G,right
K,right
S,up
S,up
S,up
M,left
M,left
S,down
F,up
M,right
S,down
S,down
K,left
J,up
M,right
K,right
S,up
O,up
M,left
S,down
G,left
O,down
S,up
S,up
M,right
J,down
S,down
S,down
G,left
M,left
S,up
S,up
M,left
E,right
G,right
M,right
S,down
S,down
K,left
M,right
G,right
K,right
S,up
S,up
S,up
M,left
M,left
K,left
F,down
M,right
M,right
I,up
K,right
M,left
M,left
S,down
G,left
M,right
M,right
S,down
S,down
M,left
K,left
G,right
M,right
H,up
P,up
U,right
T,right
S,down
M,left
M,left
K,right
I,down
M,right
M,right
S,up
R,right
S,up
S,up
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
S,up
M,right
R,left
T,left
U,left
K,left
M,right
U,right
T,right
R,right
B,down
M,left
R,left
T,left
M,left
U,left
P,down
M,right
M,right
K,right
P,up
U,right
T,right
S,up
R,right
M,left
M,left
R,left
T,left
U,left
P,down
M,right
S,up
M,right
H,down
K,left
M,left
M,left
K,right
G,left
M,right
B,up
M,right
K,left
I,up
M,left
M,left
K,right
G,right
M,right
M,right
H,up
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,left
P,down
M,right
I,down
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
S,down
U,left
P,down
E,left
M,right
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
K,right
T,left
U,left
M,right
S,up
P,down
M,right
H,down
K,left
M,left
M,left
K,right
G,left
H,up
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
U,left
K,left
P,down
M,left
S,up
M,left
H,down
E,right
M,right
G,right
M,right
K,right
H,up
M,left
M,left
H,down
F,up
M,right
G,left
M,right
K,left
J,up
M,left
M,left
K,right
O,up
M,right
M,right
G,right
O,down
B,down
M,left
M,left
K,left
J,down
M,right
M,right
E,right
K,right
M,left
M,left
E,right
K,left
M,right
H,up
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,right
M,right
U,right
T,right
E,left
R,right
M,right
G,left
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
K,left
M,right
R,left
T,left
U,left
G,right
E,left
U,right
T,right
R,right
M,right
G,left
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
F,down
R,right
M,right
K,right
R,left
T,left
U,left
P,down
M,right
H,down
K,left
A,right
M,left
M,left
K,right
G,right
M,right
M,right
H,up
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,left
P,down
M,right
B,up
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
G,left
U,left
P,down
K,right
M,right
M,right
H,down
I,up
M,left
M,left
K,left
G,right
M,right
M,right
B,up
K,right
M,left
M,left
I,down
K,left
M,right
G,left
M,right
E,left
K,right
M,left
M,left
K,left
H,up
M,right
P,up
U,right
T,right
R,right
M,right
K,right
R,left
T,left
U,left
G,right
P,down
M,left
M,left
P,up
U,right
T,right
R,right
M,right
E,right
R,left
T,left
U,left
K,left
M,left
I,up
P,down
M,right
G,left
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
K,right
U,left
P,down
K,right
M,right
M,right
I,down
G,right
M,left
M,left
S,down
K,left
P,up
U,right
T,right
R,right
K,left
M,right
R,left
T,left
M,right
U,left
P,down
M,left
G,left
M,left
H,down
K,right
M,right
M,right
G,right
E,left
M,left
M,left
K,left
H,up
P,up
U,right
T,right
S,down
R,right
K,right
A,right
R,left
T,left
U,left
P,down
M,right
M,right
H,down
K,left
M,left
M,left
E,right
K,right
M,right
S,up
K,left
M,right
G,left
E,left
M,left
M,left
K,right
H,up
M,right
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
K,left
U,left
M,right
G,right
P,down
B,down
H,down
M,right
K,right
G,left
M,left
A,left
K,left
M,left
H,up
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
G,right
U,left
M,left
E,right
M,left
A,right
U,right
T,right
R,right
M,right
M,right
R,left
T,left
K,right
U,left
P,down
M,left
M,left
K,right
S,down
M,right
M,right
S,down
S,down
M,left
S,down
S,down
I,up
M,right
K,left
S,up
M,left
P,up
U,right
T,right
R,right
S,down
M,right
R,left
T,left
K,left
M,left
T,right
S,down
M,left
K,right
G,left
M,right
M,right
A,left
S,up
R,right
M,left
S,up
R,left
T,left
U,left
P,down
S,down
M,right
P,up
K,left
U,right
M,left
T,right
S,down
M,left
B,up
K,right
M,right
S,up
T,left
U,left
I,down
P,down
M,right
K,right
E,left
M,left
S,up
S,up
M,right
K,left
S,down
P,up
U,right
T,right
R,right
S,up
M,left
R,left
M,left
T,left
U,left
P,down
A,right
M,right
S,down
S,down
M,right
H,down
S,up
S,up
E,right
H,up
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
I,up
P,down
M,right
S,down
S,down
M,right
P,up
U,right
T,right
R,right
M,left
S,up
R,left
T,left
S,up
G,right
T,right
R,right
M,right
S,down
R,left
T,left
U,left
I,down
P,down
S,down
M,left
K,left
P,up
U,right
T,right
S,down
M,right
E,left
S,up
R,right
M,left
G,left
R,left
S,down
M,left
K,right
E,right
M,right
M,right
E,left
S,up
R,right
B,down
S,up
R,left
T,left
S,down
U,left
M,left
K,left
P,down
G,right
K,right
M,right
K,right
S,up
G,left
M,left
S,up
M,left
G,right
S,up
A,left
A,left
M,right
M,right
S,down
S,down
S,down
M,left
K,left
P,up
U,right
T,right
R,right
S,up
G,left
R,left
T,left
M,right
U,left
P,down
E,right
S,down
M,left
P,up
U,right
T,right
R,right
K,left
M,right
R,left
S,down
M,left
M,left
B,down
K,right
M,right
F,up
M,right
S,up
R,right
M,left
S,up
R,left
T,left
U,left
P,down
S,down
M,right
H,down
S,up
S,up
F,down
M,left
M,left
G,right
F,up
M,right
S,down
S,down
K,left
F,down
H,up
M,right
P,up
U,right
T,right
S,down
M,left
F,up
S,up
R,right
M,right
J,up
R,left
S,down
K,right
M,left
S,up
R,right
S,up
M,right
R,left
T,left
U,left
P,down
S,down
M,left
P,up
K,left
U,right
O,up
T,right
S,down
M,left
O,down
K,left
M,right
S,up
R,right
G,left
M,right
R,left
S,down
B,up
M,left
S,up
T,left
U,left
P,down
M,right
H,down
G,right
M,left
B,down
G,left
K,right
M,right
O,up
K,right
M,left
S,up
O,down
S,up
M,left
O,up
G,right
M,right
M,right
O,down
S,up
M,left
M,left
K,left
O,up
M,right
M,right
H,up
O,down
M,left
P,up
U,right
T,right
R,right
M,right
K,right
R,left
T,left
U,left
O,up
M,left
P,down
M,left
K,right
O,down
M,right
M,right
S,down
J,down
M,left
S,down
S,down
M,right
F,down
S,up
K,left
M,left
P,up
U,right
T,right
R,right
S,up
G,left
R,left
T,left
U,left
M,left
F,up
P,down
K,right
F,down
M,right
M,right
B,up
I,up
M,left
S,down
S,down
M,right
G,right
S,up
K,left
M,left
S,down
P,up
U,right
T,right
R,right
S,up
S,up
R,left
T,left
U,left
G,left
M,right
U,right
T,right
R,right
S,down
F,up
R,left
T,left
U,left
P,down
S,down
M,left
P,up
U,right
T,right
S,down
M,right
K,left
S,up
R,right
M,left
G,right
R,left
T,left
U,left
P,down
I,down
K,right
P,up
U,right
T,right
R,right
S,up
S,up
R,left
T,left
U,left
G,left
M,right
P,down
J,up
M,left
S,down
S,down
M,right
H,down
S,up
O,up
S,up
M,left
I,up
O,down
M,right
G,right
S,down
S,down
M,left
K,left
O,up
M,right
I,down
K,right
H,up
M,left
P,up
U,right
T,right
S,down
M,right
K,left
S,up
R,right
M,left
O,down
R,left
S,down
I,up
M,right
S,up
R,right
K,right
M,left
R,left
T,left
U,left
M,right
S,up
U,right
T,right
O,up
R,right
M,left
I,down
S,up
R,left
T,left
U,left
P,down
M,right
K,right
S,down
O,down
S,down
M,left
I,up
S,up
K,left
O,up
M,right
G,left
S,down
M,left
P,up
U,right
T,right
S,down
M,right
K,left
S,up
R,right
K,right
I,down
R,left
T,left
U,left
S,up
O,down
U,right
T,right
R,right
M,left
S,down
R,left
S,down
M,right
E,left
S,up
R,right
K,left
M,left
R,left
S,down
M,left
K,right
J,down
M,right
S,up
R,right
G,left
M,right
R,left
S,down
K,left
M,left
S,up
T,left
U,left
P,down
M,right
G,right
P,up
U,right
T,right
G,right
S,down
M,left
M,left
E,right
E,right
M,right
M,right
S,up
R,right
M,left
E,right
R,left
T,left
U,left
P,down
M,right
H,down
K,right
M,left
S,up
S,up
M,right
B,down
S,down
E,left
S,down
K,left
G,left
M,left
K,right
S,up
S,up
H,up
M,right
S,down
P,up
U,right
T,right
R,right
S,up
M,left
R,left
T,left
M,left
G,right
T,right
R,right
S,up
M,right
R,left
T,left
U,left
P,down
M,right
H,down
K,left
M,left
M,left
K,right
S,up
M,right
E,left
M,right
K,left
J,up
M,left
K,left
M,left
H,up
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
U,left
P,down
S,up
M,left
P,up
U,right
T,right
K,right
R,right
M,right
K,right
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
J,down
M,right
R,left
T,left
U,left
S,down
M,right
U,right
K,left
T,right
R,right
M,left
M,left
R,left
T,left
U,left
P,down
M,right
E,right
M,right
P,up
S,down
U,right
T,right
R,right
B,up
M,left
R,left
T,left
U,left
P,down
M,right
E,left
I,up
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
K,right
U,left
M,left
J,up
P,down
M,right
K,right
S,down
J,down
M,left
M,left
K,left
P,up
U,right
T,right
R,right
G,left
M,right
R,left
T,left
J,up
U,left
M,right
O,up
U,right
T,right
R,right
O,down
G,right
M,left
R,left
S,up
M,right
O,up
R,right
M,left
M,left
R,left
T,left
U,left
P,down
H,down
O,down
S,down
I,down
H,up
P,up
U,right
T,right
R,right
S,up
M,right
E,left
R,left
T,left
U,left
P,down
M,right
H,down
K,left
M,left
M,left
K,right
O,up
M,right
E,right
M,right
I,up
K,left
O,down
M,left
K,left
M,left
I,down
H,up
M,right
M,right
H,down
S,up
I,up
H,up
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
K,right
U,left
M,left
J,down
U,right
T,right
K,right
R,right
M,right
I,down
R,left
S,down
E,right
T,left
U,left
S,down
P,down
M,left
S,down
P,up
U,right
T,right
M,right
R,right
S,up
E,right
R,left
T,left
M,left
U,left
M,left
P,down
K,right
M,right
M,right
S,down
S,down
M,left
E,left
G,left
M,right
K,left
H,down
S,up
S,up
I,up
M,left
S,down
S,down
K,left
M,right
G,right
K,right
S,up
E,right
H,up
S,down
M,left
P,up
U,right
T,right
S,down
M,right
K,left
S,up
R,right
K,right
S,up
R,left
T,left
E,left
U,left
S,down
K,left
U,right
G,left
M,left
T,right
S,down
M,left
K,right
I,down
M,right
M,right
S,up
R,right
M,left
S,up
I,up
R,left
T,left
U,left
S,up
M,right
U,right
T,right
I,down
E,left
R,right
G,left
M,left
R,left
T,left
M,right
S,down
U,left
P,down
S,down
M,left
P,up
U,right
T,right
S,down
M,left
K,left
B,down
M,right
M,right
S,up
T,left
U,left
P,down
M,left
H,down
K,right
S,up
S,up
H,up
M,right
K,right
S,down
M,left
B,up
S,up
M,left
I,up
K,left
M,right
M,right
H,down
S,down
S,down
M,left
K,left
H,up
M,right
P,up
G,right
J,up
P,down
G,right
K,left
M,left
P,up
U,right
M,right
I,down
T,right
R,right
E,left
M,left
R,left
T,left
U,left
M,right
K,right
U,right
K,right
M,left
T,right
R,right
S,up
M,right
R,left
J,down
T,left
U,left
M,left
G,left
P,down
S,down
K,right
M,right
S,up
S,up
M,left
M,left
K,left
P,up
U,right
T,right
R,right
M,right
J,up
R,left
T,left
U,left
M,right
O,up
P,down
M,left
S,down
P,up
U,right
T,right
R,right
M,right
S,up
R,left
G,right
T,left
S,up
U,left
K,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
O,down
J,down
R,left
T,left
U,left
P,down
K,right
S,up
M,right
M,right
H,down
K,left
M,left
E,right
E,right
M,right
K,right
I,up
M,left
M,left
K,left
E,left
F,down
M,right
A,right
S,down
A,right
M,right
H,up
P,up
U,right
T,right
R,right
A,left
M,left
R,left
T,left
U,left
K,right
P,down
M,left
S,down
P,up
U,right
T,right
R,right
G,left
I,down
R,left
M,right
M,right
S,down
T,left
S,down
B,up
T,right
R,right
M,left
S,up
R,left
T,left
S,up
U,left
I,up
M,right
U,right
T,right
R,right
M,left
I,up
R,left
T,left
S,down
U,left
P,down
S,down
M,right
P,up
U,right
T,right
S,down
K,left
M,left
S,up
R,right
M,right
X,left
R,left
T,left
U,left
P,down
M,left
H,down
K,right
M,right
S,up
S,up
M,left
M,left
N,up
G,right
M,right
M,right
S,down
S,down
M,left
K,left
H,up
M,right
P,up
U,right
T,right
S,down
N,down
M,left
S,up
R,right
K,right
M,right
R,left
T,left
U,left
P,down
M,left
K,right
S,up
M,right
S,up
K,left
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
N,up
U,left
M,left
S,down
P,down
G,left
S,down
M,right
P,up
U,right
T,right
S,down
M,left
N,down
S,up
T,left
U,left
A,right
P,down
M,right
K,right
S,up
M,left
S,up
M,left
K,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
U,left
P,down
N,up
M,left
H,down
S,down
S,down
M,right
K,left
N,down
X,right
M,left
K,right
S,up
M,right
S,up
G,right
M,left
M,left
X,left
S,up
M,right
M,right
K,left
N,up
M,left
M,left
H,up
N,down
M,right
P,up
U,right
T,right
R,right
M,right
K,right
R,left
T,left
U,left
N,up
P,down
M,left
K,right
N,down
M,right
X,right
K,left
M,left
M,left
P,up
U,right
T,right
R,right
M,right
S,up
R,left
T,left
U,left
M,right
K,left
P,down
M,left
M,left
H,down
K,right
M,right
M,right
S,up
K,left
M,left
X,left
M,left
K,right
N,up
M,right
M,right
K,left
G,left
N,down
K,right
M,left
X,right
M,left
K,left
I,down
M,right
H,up
M,right
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,right
P,down
K,right
M,right
M,right
I,down
G,right
M,left
E,left
B,down
M,right
G,left
A,left
M,left
M,left
G,right
S,up
M,right
M,right
A,left
G,left
M,left
M,left
E,right
B,down
G,right
M,right
M,right
F,up
K,left
M,left
M,left
P,up
U,right
T,right
B,up
R,right
M,right
M,right
R,left
T,left
U,left
M,left
G,left
U,right
T,right
K,left
R,right
M,left
J,up
R,left
T,left
U,left
M,right
M,right
U,right
T,right
R,right
K,right
M,left
O,up
R,left
T,left
U,left
M,right
G,right
U,right
T,right
R,right
K,left
M,left
R,left
T,left
U,left
P,down
O,down
M,right
J,down
E,right
M,left
M,left
H,down
G,left
M,right
B,down
S,down
M,right
K,right
E,left
J,up
M,left
M,left
K,left
J,down
G,left
M,right
M,right
H,up
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
K,right
P,down
M,right
K,right
M,right
G,right
F,down
M,left
B,up
G,right
M,right
S,down
I,up
M,left
M,left
K,left
F,up
M,right
S,up
P,up
U,right
G,left
T,right
R,right
M,right
K,left
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
G,right
M,right
J,up
R,left
T,left
M,left
U,left
P,down
M,right
M,right
H,down
K,right
M,left
M,left
O,up
K,left
M,right
I,down
O,down
M,left
J,down
H,up
P,up
M,right
U,right
T,right
E,right
R,right
M,right
K,right
R,left
T,left
U,left
P,down
M,left
M,left
H,down
E,right
M,right
M,right
K,left
I,up
M,left
M,left
H,up
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
U,left
K,right
P,down
M,left
K,right
M,left
I,down
B,down
M,right
M,right
K,left
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
E,left
U,left
K,left
P,down
G,left
B,up
M,right
M,right
P,up
U,right
T,right
B,down
G,right
T,left
M,left
E,right
U,left
B,up
K,right
U,right
T,right
I,up
E,left
R,right
M,left
I,down
R,left
S,down
T,left
U,left
M,right
I,up
U,right
M,right
K,left
U,left
P,down
M,left
S,up
P,up
U,right
G,left
T,right
R,right
S,up
M,right
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
K,right
R,right
E,left
F,down
R,left
T,left
U,left
P,down
M,right
M,right
P,up
U,right
T,right
R,right
K,left
M,left
R,left
T,left
U,left
I,down
M,right
U,right
T,right
E,left
R,right
M,left
M,left
R,left
T,left
M,right
K,right
T,right
G,right
R,right
M,right
A,right
R,left
T,left
M,left
U,left
G,left
M,left
U,right
T,right
R,right
M,right
E,right
R,left
T,left
M,right
S,down
T,right
R,right
G,right
M,left
R,left
T,left
B,down
U,left
G,left
P,down
M,right
K,left
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
P,down
A,left
M,right
P,up
U,right
T,right
G,right
A,right
S,down
R,right
M,right
B,up
R,left
T,left
U,left
I,up
P,down
S,up
G,left
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
G,right
M,left
T,right
S,up
K,right
R,right
M,right
B,up
R,left
T,left
U,left
S,down
P,down
M,left
K,right
B,down
M,right
G,left
A,left
F,up
M,left
M,left
I,down
K,left
M,right
M,right
P,up
U,right
T,right
J,up
M,left
T,left
U,left
M,left
O,up
P,down
M,right
M,right
K,right
O,down
M,left
G,right
M,left
O,up
S,down
M,right
M,right
O,down
K,left
M,left
M,left
H,down
O,up
K,left
E,left
M,right
M,right
K,right
H,up
M,left
M,left
P,up
U,right
T,right
R,right
O,down
J,down
M,right
R,left
T,left
M,right
S,down
K,left
T,right
R,right
J,up
O,up
R,left
E,right
T,left
O,down
K,left
T,right
R,right
M,left
M,left
R,left
T,left
K,right
U,left
S,up
O,up
U,right
T,right
R,right
O,down
M,right
R,left
T,left
K,right
M,right
O,up
T,right
R,right
M,left
B,down
R,left
T,left
K,left
U,left
P,down
M,left
S,up
H,down
K,right
M,right
M,right
K,left
G,left
M,left
H,up
O,down
M,right
P,up
U,right
T,right
O,up
R,right
M,left
M,left
R,left
T,left
U,left
O,down
K,left
P,down
B,up
M,right
M,right
H,down
B,down
M,left
S,up
G,right
M,right
B,up
I,up
M,left
M,left
K,right
J,down
M,right
M,right
K,right
E,right
M,left
M,left
E,right
H,up
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
I,down
U,left
P,down
M,left
K,right
E,left
M,right
G,left
E,left
M,left
G,left
M,left
K,left
H,down
K,left
M,right
I,up
M,right
K,right
H,up
M,left
P,up
U,right
T,right
R,right
M,right
K,left
R,left
T,left
U,left
I,down
P,down
E,left
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
K,right
U,left
M,left
G,left
P,down
M,right
H,down
K,left
M,left
M,left
K,right
D,down
M,right
D,down
M,right
K,left
H,up
M,left
M,left
H,down
S,down
M,right
D,up
M,right
K,right
H,up
M,left
M,left
P,up
U,right
T,right
R,right
M,right
M,right
R,left
T,left
K,left
U,left
M,left
D,down
U,right
T,right
R,right
M,right
C,left
R,left
T,left
U,left
P,down
M,left
M,left
P,up
U,right
T,right
R,right
K,right
M,right
R,left
T,left
U,left
H,up
P,down
M,right
K,right
D,down
D,down
D,down
H,down
G,right
D,up
G,right
G,right
D,down
S,down
S,down
S,down
S,down
S,down
D,up
G,left
S,up
S,up
F,down
D,down
S,down
S,down
E,right
D,up
S,up
G,right
D,down
S,up
S,up
D,up
B,down
S,down
G,left
D,down
S,down
H,up
S,down
D,up
G,right
S,up
C,left
D,down
S,down
H,down
D,up
G,left
S,up
F,up
D,down
S,down
J,up
O,up
S,up
D,up
S,up
O,down
D,down
G,right
S,down
D,up
S,down
O,up
H,up
D,down
O,down
C,right
S,up
J,down
H,down
S,down
D,up
G,left
J,up
S,up
D,down
C,right
S,down
J,down
F,down
D,up
S,up
G,right
D,down
S,up
S,up
S,up
D,up
S,up
G,left
D,down
C,left
G,right
H,up
D,up
S,down
C,left
D,down
H,down
S,down
S,down
A,right
S,down
D,up
C,right
S,down
D,down
G,left
C,left
H,up
S,up
D,up
S,up
H,down
B,up
D,down
S,down
I,up
S,down
D,up
I,down
G,right
D,down
E,left
S,up
D,up
S,up
S,up
D,down
E,right
I,up
S,down
D,up
S,down
H,up
D,down
S,down
C,right
I,down
S,up
D,up
S,up
H,down
C,right
D,down
S,down
S,down
D,up
G,left
S,up
I,up
D,down
S,down
A,right
I,down
S,up
S,up
D,up
B,down
S,down
S,down
G,right
D,down
S,up
S,up
S,up
D,up
S,up
C,left
D,down
H,up
S,down
S,down
S,down
S,down
D,up
G,left
S,up
S,up
B,up
D,down
S,down
S,down
I,up
D,up
S,up
H,down
D,down
S,up
G,right
I,down
S,down
S,down
D,up
G,left
E,left
D,down
S,up
S,up
D,up
G,right
S,down
H,up
D,down
S,down
C,left
D,up
H,down
A,right
D,down
S,up
S,up
D,up
S,up
E,right
D,down
B,down
S,down
S,down
S,down
D,up
G,left
S,up
S,up
H,up
D,down
S,down
S,down
C,right
H,down
S,up
S,up
C,right
A,right
S,down
S,down
D,up
G,right
S,up
S,up
S,up
D,down
S,up
C,left
D,up
H,up
S,down
D,down
S,down
S,down
S,down
H,down
B,up
S,up
D,up
S,up
S,up
D,down
I,up
S,down
G,left
S,down
S,down
D,up
I,down
E,left
D,down
S,up
S,up
D,up
H,up
S,down
G,right
D,down
S,down
C,left
D,up
G,left
E,right
D,down
S,up
H,down
D,up
S,up
I,up
G,right
S,down
D,down
S,down
H,up
D,up
C,right
S,up
D,down
H,up
S,down
I,down
D,up
S,up
S,up
D,down
G,right
S,down
B,down
S,down
D,up
D,up
M,left
S,up
S,up
M,right
D,down
S,up
D,down
S,up
G,left
S,up
D,up
G,right
D,up
M,left
M,left
S,down
S,down
D,up
M,right
M,right
K,left
P,up
U,right
T,right
R,right
M,left
M,left
R,left
T,left
U,left
S,down
P,down
M,right
S,down
S,down
M,right
P,up
U,right
T,right
S,down
M,left
M,left
K,left
P,up
M,right
M,right
S,up
R,right
P,down
M,left
R,left
T,left
U,left
P,up
M,right
C,left
U,right
P,down
T,right
S,down
M,left
B,up
S,up
R,right
M,right
K,right
R,left
S,down
P,up
M,left
S,up
R,right
S,up
P,down
R,left
T,left
U,left
P,down
S,down
M,right
P,up
K,left
M,left
P,up
U,right
I,up
T,right
S,down
M,right
P,down
S,up
T,left
K,right
M,left
T,right
S,down
M,left
K,left
C,right
M,right
S,up
R,right
M,right
K,right
R,left
S,down
P,up
M,left
S,up
R,right
S,up
P,down
R,left
T,left
U,left
P,down
S,down
M,right
P,up
K,left
M,left
P,up
K,right
I,down
U,right
P,down
T,right
R,right
E,left
M,right
R,left
S,down
M,left
M,left
K,left
P,up
M,right
M,right
S,up
R,right
M,left
E,right
R,left
A,right
S,down
P,down
M,right
S,up
R,right
M,left
E,left
R,left
T,left
U,left
P,down
M,right
K,right
P,up
U,right
S,up
T,right
R,right
M,left
P,up
R,left
T,left
U,left
P,down
P,down
K,right
S,down
D,down
M,right
D,down
D,down
S,up
S,up
D,up
D,up
M,left
M,left
S,up
E,right
M,right
M,right
D,down
D,down
G,left
H,down
S,down
S,down
S,down
D,up
H,down
B,down
S,up
D,down
S,up
S,up
D,up
C,left
S,down
G,left
D,down
S,down
S,down
D,up
H,up
S,up
G,right
D,down
S,down
H,up
D,up
G,right
S,up
D,down
S,up
G,left
D,up
S,up
G,right
D,up
M,left
M,left
S,down
D,up
M,right
M,right
S,down
S,down
M,left
D,down
S,up
B,up
M,right
S,down
I,up
D,down
D,down
S,up
S,up
D,up
I,down
A,left
S,down
S,down
D,down
E,left
S,up
S,up
G,left
D,up
S,down
G,left
D,down
S,down
C,right
D,up
A,right
S,up
D,down
S,up
H,down
C,left
S,down
S,down
H,down
D,up
S,up
S,up
G,right
D,down
S,down
E,right
S,down
A,right
D,up
S,up
S,up
D,down
S,up
B,down
S,up
D,up
H,up
S,down
S,down
D,down
G,left
S,down
S,down
C,right
H,down
S,up
D,up
S,up
G,right
C,right
D,down
S,down
S,down
D,up
G,left
B,up
D,down
S,up
S,up
D,up
I,up
S,down
G,right
D,down
S,down
C,left
D,up
G,left
H,up
D,down
S,up
I,down
D,up
S,up
G,right
S,up
H,down
I,up
D,down
S,down
G,left
C,left
S,down
S,down
A,left
D,up
S,up
H,up
D,down
S,up
G,right
H,down
S,up
D,up
S,up
I,down
D,down
E,left
