car name,move
E,left
E,right
J,up
X,left
B,right
J,up
K,up
A,right
J,down
J,up
J,down
K,up
L,left
I,left
A,left
L,left
A,right
J,down
A,left
I,right
A,right
K,down
L,left
K,up
J,up
A,left
L,right
J,down
X,left
A,right
J,up
J,down
L,left
E,left
A,left
I,left
E,right
L,right
X,right
L,left
X,left
L,right
B,left
J,up
X,right
J,down
L,right
I,right
E,left
E,right
L,left
X,left
L,left
I,left
B,right
I,right
X,right
I,left
B,left
E,left
I,right
I,left
I,left
I,left
E,right
I,right
G,up
I,right
L,right
L,right
I,left
I,right
L,left
I,right
L,right
L,left
K,down
G,down
L,left
J,up
L,right
X,right
J,down
L,left
G,up
J,up
J,up
K,down
L,left
X,left
J,down
F,left
X,right
X,right
J,up
X,left
X,left
L,right
G,down
H,down
H,up
B,right
J,down
X,left
L,left
L,right
B,left
F,right
X,right
E,right
X,left
G,up
E,left
X,right
J,down
K,up
X,right
X,left
X,left
L,right
G,down
J,up
J,down
J,up
L,right
L,right
K,up
I,left
I,left
I,left
L,left
X,right
G,up
X,left
L,left
G,down
X,right
J,down
I,right
E,left
I,right
L,right
G,up
I,left
L,right
G,down
E,right
J,up
L,left
J,down
L,left
I,right
G,up
I,right
L,right
L,left
K,down
G,down
B,right
X,left
B,left
E,left
K,up
E,right
X,right
I,left
X,left
I,left
G,up
E,left
I,left
L,right
K,down
X,right
E,right
K,up
L,right
I,right
I,left
L,left
X,left
E,left
G,down
G,up
X,right
L,right
K,down
G,down
X,left
X,right
K,down
B,right
X,left
A,right
K,up
A,left
L,left
E,right
L,left
B,left
L,left
K,up
G,up
E,left
G,down
X,right
E,right
J,up
G,up
L,left
K,down
G,down
X,left
X,right
L,right
G,up
J,down
X,right
G,down
G,up
L,right
X,left
K,up
X,left
L,right
L,left
E,left
G,down
L,right
K,down
K,up
L,left
E,right
E,left
L,right
I,right
L,left
B,right
I,right
L,left
I,right
E,right
L,right
L,right
K,down
K,up
L,left
X,right
X,left
L,left
B,left
K,down
L,right
X,right
X,left
L,left
K,down
F,left
H,down
E,left
H,up
F,right
X,right
X,right
E,right
G,up
K,up
G,down
J,up
K,down
X,left
X,right
F,left
B,right
F,right
L,left
X,left
J,up
X,right
F,left
X,left
X,right
F,right
B,left
J,down
J,up
G,up
L,right
L,left
F,left
F,right
K,up
X,right
X,left
G,down
J,down
K,down
J,up
J,down
F,left
J,up
J,down
J,up
J,down
X,left
X,right
L,right
J,down
F,right
F,left
X,left
X,right
J,up
L,left
J,up
J,down
X,left
X,left
B,right
L,right
J,down
E,left
X,right
X,right
X,left
X,left
H,down
F,left
F,right
X,right
B,left
X,left
B,right
H,up
B,left
X,right
H,down
H,up
X,right
X,left
B,right
E,right
X,left
H,down
H,up
E,left
F,right
F,left
F,right
B,left
X,right
E,right
X,left
X,right
B,right
X,right
X,left
A,right
F,left
X,left
J,up
A,left
B,left
L,left
L,right
L,left
X,right
X,right
X,left
X,left
B,right
B,left
L,right
J,down
X,right
F,right
K,up
X,right
X,left
L,right
L,right
E,left
G,up
G,down
L,right
K,down
E,right
F,left
J,up
H,down
B,right
J,up
J,down
B,right
A,right
A,left
J,down
B,left
H,up
E,left
E,right
X,right
E,left
B,left
X,left
X,right
G,up
F,right
X,left
G,down
E,right
E,right
G,up
J,up
J,down
G,down
E,left
J,up
X,left
X,right
F,left
J,down
F,right
E,right
X,left
G,up
E,left
F,left
X,right
X,left
G,down
E,left
F,left
B,right
X,right
X,left
G,down
B,left
B,right
A,right
D,right
D,left
G,up
H,down
H,up
X,right
F,right
F,right
E,right
X,right
A,left
E,left
F,left
E,right
E,left
A,right
H,down
X,left
B,right
X,left
X,right
X,right
B,left
H,up
E,right
A,left
B,left
X,left
E,left
G,up
X,left
X,right
X,left
F,left
H,down
H,up
G,down
G,up
G,down
X,right
H,down
X,right
X,left
X,left
G,down
X,right
X,left
B,right
A,right
D,right
C,right
C,left
A,left
B,left
B,right
X,right
C,right
X,left
X,right
X,right
B,right
A,right
C,left
D,left
A,left
A,right
X,left
B,left
A,left
X,right
X,left
X,right
B,right
B,left
B,left
B,right
B,right
X,left
D,right
D,left
X,left
X,right
A,right
D,right
A,left
D,left
G,up
X,right
B,left
X,left
A,right
X,right
X,left
H,up
X,right
A,left
F,right
B,left
F,left
H,down
G,up
G,down
B,right
H,up
B,left
H,down
H,up
H,down
F,right
H,up
X,left
X,left
X,right
E,right
F,right
X,right
E,left
F,left
F,left
X,left
X,right
B,right
H,down
A,right
B,right
X,left
X,left
X,right
F,right
X,right
A,left
F,left
B,left
B,right
X,left
G,down
X,left
B,left
B,right
D,right
B,left
D,left
X,right
B,right
A,right
X,right
A,right
X,left
X,right
D,right
A,left
A,left
C,right
X,left
B,left
X,right
X,left
C,left
X,left
X,right
X,right
B,left
X,left
D,left
X,left
G,up
F,right
F,left
G,up
F,right
H,up
E,right
X,right
E,left
E,right
X,right
X,right
H,down
X,left
X,left
E,left
H,up
X,left
F,right
X,right
G,down
K,up
G,up
G,down
E,right
X,left
L,left
X,right
L,right
J,up
B,right
J,down
K,down
B,left
J,up
G,up
J,down
X,left
K,up
L,left
X,right
G,down
B,right
L,left
J,up
B,left
K,up
J,down
G,up
G,down
E,left
X,left
B,right
L,right
B,left
L,left
I,left
G,up
X,right
X,left
E,right
E,left
X,right
X,left
L,left
E,right
G,down
X,right
I,right
I,left
G,up
I,right
G,down
X,left
E,left
K,down
L,right
L,left
E,right
G,up
E,left
K,up
I,left
X,right
L,right
E,right
L,right
L,left
L,left
I,left
X,left
L,right
L,right
G,down
I,left
B,right
L,right
A,right
E,left
A,left
X,right
K,down
K,up
K,down
K,down
F,left
X,right
B,left
X,left
E,right
X,left
G,up
J,up
J,down
J,up
X,right
X,right
H,down
X,left
H,down
H,up
J,up
I,left
H,down
H,up
X,right
H,down
I,right
X,left
G,down
B,right
B,left
J,down
B,right
A,right
J,up
X,right
H,up
B,right
H,down
I,left
A,right
A,left
A,right
A,left
X,left
H,up
H,down
A,right
X,right
H,up
I,right
J,down
J,down
A,left
H,down
X,left
H,up
H,down
X,right
A,right
H,up
A,left
A,left
B,left
A,right
H,down
E,left
B,right
E,right
A,right
X,left
A,left
A,left
H,up
E,left
A,right
H,down
B,left
B,right
A,left
X,left
A,right
E,right
E,left
A,left
F,left
A,right
X,right
X,left
H,up
A,left
H,down
H,up
A,right
F,right
H,down
A,left
X,right
X,left
H,up
E,right
B,left
X,right
H,down
X,left
H,up
B,left
H,down
J,up
X,right
J,down
X,left
H,up
X,right
X,right
H,down
X,left
G,up
X,left
X,right
G,down
J,up
J,down
H,up
X,left
H,down
X,right
H,up
H,up
X,left
F,right
B,right
E,right
X,right
E,left
J,up
A,right
X,right
J,down
K,up
X,left
A,left
K,up
K,down
X,left
K,down
E,left
B,left
X,right
X,right
X,left
K,up
X,left
L,left
X,right
K,up
B,right
L,left
L,right
L,left
L,left
E,right
X,left
K,down
E,left
B,left
K,down
E,right
E,left
E,right
G,up
X,right
F,left
G,down
X,left
X,right
H,down
E,left
X,right
H,down
F,left
G,up
F,right
X,right
F,left
H,up
X,left
X,right
H,up
F,right
F,right
X,left
G,down
B,right
F,left
X,left
E,right
H,down
H,down
B,left
X,right
H,up
X,left
H,up
J,up
B,right
X,left
X,right
A,right
L,left
X,right
L,right
F,right
J,up
I,left
K,up
X,left
I,right
L,left
K,down
F,left
A,left
L,right
X,right
F,right
I,left
X,left
F,left
X,right
H,down
B,left
G,up
L,left
X,left
X,right
I,right
G,down
H,up
L,right
J,down
J,down
F,right
X,left
E,right
X,left
E,left
E,right
E,left
X,right
X,left
E,left
B,right
E,right
E,left
X,right
K,up
L,right
X,right
B,left
L,right
B,right
L,left
L,left
B,left
E,right
G,up
X,left
X,left
X,right
G,down
L,right
L,left
E,left
B,right
B,left
E,right
G,up
X,left
K,up
L,right
L,left
X,right
J,up
X,left
K,down
X,right
K,up
L,right
J,up
I,right
G,down
I,left
I,right
I,left
G,up
L,left
J,down
X,left
I,right
I,left
K,down
K,up
L,right
K,down
L,right
J,down
X,right
J,up
K,up
X,left
I,right
X,right
J,down
I,right
X,left
J,up
I,right
G,down
J,down
I,left
L,left
E,left
B,right
I,right
L,right
X,right
E,right
K,down
J,up
X,left
L,right
K,down
E,right
E,left
E,right
A,right
A,left
X,right
J,down
A,right
E,left
X,left
X,right
J,up
J,down
K,up
K,up
A,left
L,left
E,left
X,left
X,right
B,left
L,right
X,left
X,right
K,down
K,up
I,left
G,up
I,left
L,left
I,left
L,right
G,down
B,right
X,left
L,left
L,right
A,right
A,left
K,down
X,right
X,right
E,right
L,left
A,right
X,left
L,left
L,left
K,down
X,right
F,left
J,up
H,down
H,down
X,left
A,left
H,up
X,left
J,down
B,right
A,right
A,right
X,right
X,left
H,down
J,up
X,right
X,right
A,left
B,left
H,up
B,right
L,left
X,left
H,down
H,up
X,left
L,right
H,down
A,left
L,left
A,right
H,down
X,right
A,right
A,left
B,left
B,right
L,right
X,right
X,left
A,right
A,left
A,right
H,up
H,up
A,left
H,down
J,up
X,right
I,left
H,up
L,left
L,right
H,down
I,right
L,left
B,left
H,down
X,left
I,left
I,right
L,right
J,down
J,down
H,up
X,right
H,up
H,up
F,right
A,left
A,right
X,left
X,left
E,left
E,right
A,left
A,right
E,left
F,left
X,right
E,right
X,left
X,right
H,down
A,left
X,right
A,right
H,down
H,down
B,right
H,up
J,up
L,left
L,right
X,left
B,left
B,right
H,up
A,left
L,left
A,right
L,right
L,left
L,right
H,down
L,left
X,left
H,up
H,down
A,right
L,right
H,down
X,right
L,left
L,right
H,up
H,down
X,right
J,up
A,left
L,left
X,left
L,right
A,left
A,right
J,down
A,left
X,left
A,right
A,left
J,down
J,up
B,left
B,right
A,right
X,right
B,left
X,right
X,left
X,right
A,left
H,up
B,left
G,up
H,down
J,up
J,down
J,down
H,up
E,left
X,left
H,up
G,down
E,right
X,right
B,right
E,left
B,left
H,down
X,left
H,down
G,up
E,right
X,right
H,up
X,left
H,down
E,left
X,right
H,up
F,left
H,down
G,down
X,left
F,right
H,up
G,up
H,down
X,left
X,right
X,left
X,right
H,up
X,right
H,down
F,left
H,up
H,up
H,down
H,up
H,up
X,left
H,down
H,up
F,right
G,down
H,down
E,right
H,down
X,right
X,left
X,left
H,up
B,right
B,right
A,right
A,left
B,left
X,right
X,right
H,up
X,left
J,up
X,right
H,down
J,down
X,left
B,left
H,up
X,right
B,right
H,down
B,left
B,right
X,left
H,up
E,left
E,right
X,left
F,right
B,left
X,right
J,up
X,left
L,left
E,right
L,right
X,right
X,left
X,right
B,right
L,left
L,right
B,left
G,up
X,right
E,left
L,left
L,right
J,down
G,down
G,up
X,left
X,left
G,down
B,right
F,left
E,left
E,right
E,left
F,right
F,left
F,left
H,down
F,right
B,right
A,right
H,down
A,left
H,down
F,left
B,left
G,down
H,up
A,right
B,right
A,left
H,up
B,left
G,down
H,up
X,right
H,down
X,right
B,left
B,right
G,down
B,left
B,right
X,right
H,down
X,left
A,right
A,left
H,up
D,right
G,up
X,right
X,left
G,down
H,down
X,left
G,up
X,right
B,left
G,down
H,up
X,left
X,left
G,up
B,right
H,down
H,up
C,right
G,down
H,down
C,left
A,right
A,left
H,down
C,right
X,right
B,left
H,up
F,right
C,left
D,right
E,right
E,left
F,left
B,right
B,right
A,right
C,right
H,down
A,left
A,right
A,left
X,right
X,left
C,left
A,right
A,left
F,right
C,right
D,left
C,left
D,right
B,left
F,left
G,up
A,right
X,right
C,right
X,right
B,right
X,right
