car name,move
B,up
H,right
H,right
E,left
E,left
H,left
H,left
H,left
G,down
G,down
B,down
F,up
H,left
G,up
G,up
A,left
H,right
H,right
H,right
H,right
F,down
G,down
G,down
F,up
A,right
G,up
H,left
H,left
F,down
A,left
H,left
A,left
G,down
F,up
H,left
G,up
A,left
H,right
H,right
H,right
H,right
G,down
F,down
B,up
G,up
H,left
H,left
H,left
G,up
E,right
H,right
H,right
H,right
E,right
E,right
H,left
H,left
H,left
F,up
H,left
E,left
E,left
E,left
G,up
H,right
H,right
H,right
H,right
F,down
D,left
H,left
H,left
H,left
E,right
E,right
H,right
H,right
H,right
E,right
C,down
H,left
H,left
H,left
B,down
E,left
C,down
C,down
F,up
H,right
H,right
E,left
E,left
H,left
H,left
H,left
E,right
C,up
H,right
C,up
H,right
H,right
H,right
F,down
C,up
H,left
H,left
D,right
F,up
H,right
H,right
E,right
E,right
H,left
H,left
H,left
F,down
B,down
H,right
E,left
H,right
F,up
D,left
B,up
H,left
H,left
H,left
E,right
B,down
H,right
H,right
A,right
H,right
H,right
B,up
E,left
E,left
H,left
H,left
H,left
H,left
E,left
A,left
C,down
B,up
H,right
H,right
H,right
H,right
C,down
F,down
H,left
C,down
H,left
H,left
E,right
D,left
H,right
H,right
E,right
D,right
H,left
C,up
E,left
F,up
H,right
E,right
H,right
F,down
D,left
E,left
D,left
H,left
H,left
H,left
E,right
C,down
H,right
G,down
H,right
E,left
E,left
H,left
H,left
G,down
G,down
F,up
H,left
C,up
G,up
H,right
H,right
H,right
H,right
G,down
F,down
D,left
B,down
G,up
H,left
C,down
H,left
H,left
G,down
C,up
C,up
G,up
H,right
G,up
H,right
H,right
E,right
C,down
H,left
C,down
H,left
H,left
E,right
B,down
H,right
H,right
B,down
C,up
H,right
B,up
C,up
H,left
H,left
H,left
E,right
G,down
G,down
B,up
C,up
G,up
H,right
H,right
H,right
G,down
B,down
B,down
C,down
G,up
H,left
B,up
A,right
H,right
G,down
B,up
A,right
G,up
H,left
H,left
H,left
G,down
B,down
C,up
G,up
H,right
H,right
H,right
G,down
B,down
C,down
G,up
H,left
X,right
G,up
H,right
E,left
C,down
H,left
C,down
X,left
B,up
H,left
H,left
C,up
C,up
H,right
H,right
H,right
C,down
B,up
H,left
H,left
E,left
C,down
H,right
E,left
G,down
H,left
H,left
G,down
C,up
C,up
G,up
H,right
H,right
H,right
G,down
C,down
A,right
G,up
H,left
H,left
H,left
G,up
C,down
H,right
A,right
H,right
G,down
B,up
H,left
H,left
G,down
B,down
C,up
C,up
G,up
H,right
H,right
H,right
G,down
B,up
C,down
D,right
F,up
G,up
H,left
C,down
H,left
H,left
G,down
H,left
C,up
G,up
C,up
H,right
G,down
F,down
C,down
G,up
H,right
C,up
H,right
H,right
G,up
C,down
H,left
C,down
H,left
H,left
E,right
E,right
H,right
H,right
F,up
E,left
H,left
C,up
H,left
H,left
C,down
E,right
G,up
H,right
H,right
D,right
H,right
F,down
E,left
H,left
H,left
E,right
D,right
H,right
B,down
H,right
B,down
B,down
F,up
C,up
H,right
F,down
B,up
C,up
H,left
B,down
E,right
H,right
F,up
B,up
H,left
H,left
H,left
F,down
E,left
C,down
C,down
F,up
H,right
C,up
B,up
H,right
H,right
E,left
F,down
H,left
H,left
H,left
C,down
E,left
H,right
H,right
F,up
E,right
H,left
B,up
H,left
H,left
E,right
B,down
C,up
B,down
B,down
C,down
X,right
F,up
C,up
C,up
E,right
F,up
F,up
E,left
C,down
C,down
X,left
B,up
H,right
B,up
E,left
H,left
E,left
E,left
B,up
D,left
D,left
G,down
G,down
G,down
D,left
B,down
B,down
B,down
X,right
X,right
X,right
X,right
