car name,move
K,down
J,up
L,left
X,right
L,right
X,right
J,down
E,left
E,right
L,right
L,left
X,left
G,down
X,left
L,right
L,left
X,right
L,left
E,left
L,right
E,right
J,up
J,down
X,left
B,right
L,right
K,down
E,right
X,left
A,right
J,up
A,left
B,left
J,down
G,up
G,down
B,right
X,right
B,left
E,left
J,up
B,right
X,left
B,left
E,right
E,left
X,right
B,right
J,down
B,left
G,up
E,right
X,left
E,left
G,down
X,right
J,up
G,up
K,up
J,down
X,right
G,down
K,down
K,up
X,left
X,left
J,up
J,down
E,left
E,right
E,left
K,up
B,right
X,right
L,left
A,right
X,left
L,left
L,left
E,right
E,left
L,right
A,left
K,down
L,right
K,up
L,right
K,down
X,right
K,down
B,left
X,left
F,left
F,left
G,down
H,down
B,right
H,up
X,right
X,right
X,left
X,left
D,right
H,down
X,right
X,right
X,left
C,right
X,right
A,right
H,up
A,left
B,left
X,left
C,left
B,right
C,right
A,right
C,left
C,right
X,left
H,down
H,up
A,left
C,left
X,right
B,left
B,right
D,left
X,left
A,right
H,down
B,right
X,right
A,left
X,right
D,right
A,right
D,left
A,left
B,left
D,right
B,left
B,right
B,right
B,left
X,left
A,right
H,up
X,right
X,left
X,right
X,left
X,left
A,left
C,right
C,left
B,left
B,right
B,left
C,right
H,down
X,right
H,up
X,left
H,down
H,up
X,right
X,right
H,down
H,up
C,left
C,right
B,right
A,right
H,down
X,left
H,up
A,left
C,left
B,left
X,right
B,right
H,down
D,left
G,up
B,left
H,up
F,right
X,left
X,left
F,right
B,right
E,right
B,left
G,up
J,up
F,left
X,right
J,down
H,down
G,down
E,left
X,right
B,right
A,right
E,right
B,right
B,left
J,up
X,left
H,up
A,left
J,down
H,down
B,left
X,left
G,up
X,right
G,down
X,right
H,up
J,up
J,down
J,up
J,down
X,left
X,right
E,left
F,left
X,left
X,left
G,down
B,right
D,right
X,right
D,left
X,left
B,left
X,right
G,up
X,left
X,right
G,up
F,right
X,left
X,right
G,down
X,left
B,right
F,right
E,right
E,right
E,left
X,right
K,up
B,left
X,right
X,left
E,left
B,right
L,left
X,left
L,right
X,right
X,left
K,down
K,up
K,down
E,right
X,right
E,left
X,left
A,right
A,left
X,right
B,left
E,right
B,right
X,right
B,left
E,right
J,up
J,down
X,left
B,right
E,left
F,left
X,right
E,left
E,right
H,down
B,left
B,right
B,left
X,left
H,up
E,left
G,up
F,left
X,left
H,down
F,right
G,down
H,up
B,right
B,left
X,right
F,right
K,up
K,down
B,right
F,left
X,right
H,down
A,right
H,up
A,left
X,left
H,down
E,right
X,left
B,left
X,right
X,left
H,up
E,left
B,right
A,right
H,down
A,left
H,up
H,down
B,right
B,left
A,right
A,left
H,up
A,right
H,down
A,left
F,left
B,right
X,right
G,down
G,up
A,right
X,left
G,down
A,left
B,left
A,right
A,left
H,up
X,right
X,right
A,right
G,up
X,left
X,right
A,left
B,left
G,up
F,right
E,right
E,left
E,right
X,left
E,left
G,down
X,right
F,right
F,left
H,down
H,up
F,left
G,up
F,right
H,down
F,left
H,up
X,left
X,left
F,right
X,right
F,left
X,right
X,left
H,down
G,down
F,right
H,up
X,left
X,right
X,left
E,right
F,right
G,up
F,left
H,down
E,left
X,right
G,down
G,up
X,left
H,up
E,right
G,down
G,up
G,down
B,right
F,right
X,right
E,left
K,up
K,up
X,left
A,right
E,right
X,right
X,left
J,up
X,right
J,down
L,left
L,right
I,left
J,up
J,down
A,left
L,left
I,right
L,left
K,down
X,right
E,left
L,right
L,left
L,right
A,right
A,left
L,right
L,left
X,left
L,left
X,right
E,right
L,right
E,left
L,left
L,right
B,left
G,up
E,right
X,left
J,up
G,down
G,up
G,down
J,up
J,down
X,right
L,right
J,down
E,left
E,right
J,up
J,down
G,up
G,down
G,up
X,left
E,left
L,left
X,left
L,right
G,down
B,right
X,right
A,right
X,right
A,left
K,down
E,right
X,left
X,right
J,up
X,left
X,right
J,up
E,right
E,left
J,down
J,down
B,left
G,up
E,left
K,up
G,down
E,right
X,left
J,up
X,right
J,down
X,left
K,up
L,left
L,right
K,down
K,up
X,left
K,down
L,left
X,right
B,right
B,left
X,right
L,left
X,left
J,up
B,right
K,up
B,left
L,left
B,right
J,down
E,left
B,left
X,left
K,down
L,right
X,right
K,up
X,left
X,right
L,right
B,right
B,left
X,left
I,left
X,right
X,left
I,right
E,right
I,left
I,left
X,right
E,left
G,up
I,left
K,down
E,right
K,up
J,up
L,right
L,left
L,left
J,down
K,down
X,right
L,right
X,left
L,left
X,right
J,up
J,up
X,left
G,down
I,left
L,right
X,right
L,left
X,left
L,left
L,left
K,down
F,left
X,right
L,right
X,left
L,left
F,right
F,left
B,right
L,right
H,down
B,left
I,right
L,left
L,right
L,left
X,right
J,down
X,left
B,right
H,down
H,down
L,right
B,right
H,up
H,down
J,up
L,left
J,down
X,right
L,right
J,up
B,left
A,right
I,left
H,up
X,left
A,left
I,right
X,right
B,right
L,left
H,up
X,left
X,right
J,down
J,up
B,left
L,right
H,down
B,right
L,left
H,down
I,left
B,left
X,left
I,right
B,left
X,right
J,down
H,up
X,left
X,right
X,left
H,up
G,up
H,up
G,down
F,right
X,right
L,right
L,left
K,up
K,down
K,up
K,down
L,right
B,right
J,down
A,right
A,left
F,left
X,left
X,left
A,right
F,right
A,left
B,left
X,right
B,right
X,right
E,left
K,up
X,left
B,left
X,left
G,up
K,up
K,down
G,down
X,right
X,left
K,down
B,right
X,right
B,left
B,right
X,right
B,left
F,left
G,up
G,down
F,right
X,left
X,right
F,left
X,left
X,right
F,left
X,left
H,down
H,up
X,left
X,right
B,right
G,down
X,right
X,left
X,right
X,left
G,down
A,right
X,left
D,right
A,left
G,down
G,up
G,up
X,right
G,down
X,left
G,up
X,right
G,down
B,left
G,up
X,right
X,left
X,left
H,down
B,right
G,down
B,left
X,right
H,down
G,up
D,left
G,down
G,down
D,right
B,right
F,right
X,right
D,left
B,left
E,right
H,up
H,up
H,down
D,right
B,right
H,down
D,left
B,right
X,right
H,up
E,left
X,left
A,right
X,left
X,left
A,left
D,right
D,left
D,right
F,left
H,down
X,right
D,left
X,right
H,up
D,right
B,left
H,down
H,down
X,right
B,right
F,right
A,right
D,left
D,right
A,left
B,left
D,left
H,up
A,right
H,up
E,right
B,right
H,down
J,up
H,down
D,right
D,left
H,up
B,left
H,down
H,up
B,right
H,up
D,right
D,left
X,left
J,up
A,right
X,left
X,right
H,down
L,left
I,left
I,right
X,right
X,left
D,right
X,right
H,down
X,left
X,left
H,up
X,right
L,right
X,right
D,left
L,left
A,left
H,down
X,left
H,up
H,down
X,right
A,right
I,left
A,left
X,left
I,right
J,down
L,right
A,right
X,left
H,up
D,right
D,right
D,left
C,right
H,up
X,right
J,up
H,down
L,left
X,right
J,up
A,left
B,left
X,left
J,up
H,up
X,left
J,down
I,left
I,right
X,right
L,right
X,left
H,down
H,up
L,left
B,right
J,up
E,left
X,right
X,left
B,left
X,left
H,down
X,right
H,down
D,right
B,right
D,left
I,left
H,up
H,up
H,down
H,down
I,right
F,left
B,left
B,right
H,up
I,left
L,right
D,right
H,down
X,right
B,left
F,right
X,right
B,right
J,down
I,right
X,left
A,right
I,left
L,left
X,right
A,left
X,right
