car name,move
G,up
L,left
X,left
H,up
X,right
X,left
H,up
H,up
F,right
L,right
L,left
G,down
L,right
F,left
H,down
J,down
H,up
B,right
J,down
A,right
E,left
E,right
E,left
X,left
A,left
X,right
X,right
E,right
H,down
H,down
E,left
B,right
X,left
B,left
H,up
H,down
H,down
F,left
H,up
H,down
G,down
H,up
H,up
H,down
X,right
X,left
X,left
B,left
G,down
H,down
D,right
D,left
B,right
X,right
H,up
D,right
X,left
X,right
D,left
B,left
B,right
G,up
X,left
X,right
G,down
H,down
H,up
G,up
B,right
A,right
B,left
X,right
G,down
B,right
A,right
G,up
A,left
A,left
B,left
H,up
B,right
B,left
G,down
B,right
A,right
X,left
H,down
X,left
H,down
D,right
D,right
A,right
G,down
C,right
F,right
E,right
C,left
J,up
H,up
L,left
C,right
H,down
C,left
X,right
H,up
X,right
C,right
J,up
A,left
I,left
X,right
C,left
X,left
H,down
X,right
C,right
C,right
X,left
X,right
X,left
B,left
L,right
X,left
C,left
A,left
H,up
L,left
J,up
B,right
H,down
B,left
B,right
L,right
X,right
X,left
L,left
H,up
X,right
L,right
X,right
X,left
X,left
H,down
H,up
H,down
A,right
L,left
E,left
A,left
A,right
C,right
I,right
C,left
X,right
C,right
J,up
C,left
J,down
X,left
H,up
B,left
X,right
B,right
X,right
B,left
D,left
H,down
L,right
I,left
L,left
H,up
I,right
L,right
E,right
E,left
I,left
X,left
L,left
J,up
B,right
B,left
J,down
F,left
I,right
B,right
X,right
A,right
D,right
A,left
A,left
L,right
B,left
D,left
H,up
A,right
X,left
J,up
I,left
X,left
I,right
H,down
H,down
B,right
X,left
X,right
H,up
H,down
L,left
H,up
H,up
X,left
I,left
X,right
X,right
X,right
J,down
H,down
F,right
X,left
X,right
B,left
I,right
B,right
H,down
L,right
L,left
A,left
X,left
D,right
L,right
X,right
L,left
B,left
X,left
X,left
D,left
H,up
H,up
E,right
H,down
H,down
I,left
H,up
I,right
X,right
D,right
B,right
B,left
H,down
B,right
X,left
B,left
H,up
L,right
L,left
I,left
J,down
A,right
B,right
C,left
A,left
B,left
I,right
J,down
J,up
X,right
H,down
X,right
X,left
I,left
H,up
D,left
I,right
H,up
H,down
X,left
L,right
X,right
L,left
X,right
D,right
D,left
B,left
B,right
D,left
J,down
H,up
X,left
X,right
H,up
J,up
L,right
H,down
H,up
L,left
B,left
X,left
D,right
I,left
X,left
X,right
H,down
L,right
X,left
C,right
C,left
H,down
L,left
I,right
X,right
H,up
X,right
B,right
A,right
A,left
B,left
J,down
H,down
X,left
B,right
D,left
J,up
D,right
B,right
J,down
A,right
A,left
L,right
J,up
H,down
A,right
C,right
D,right
B,left
J,down
J,up
X,left
H,up
X,right
C,left
L,left
H,down
X,right
B,right
A,left
C,right
J,up
X,right
