car name,move
U,left
F,up
A,right
M,left
M,left
I,down
I,up
P,up
A,left
I,up
X,left
N,up
M,right
A,right
C,right
M,left
M,right
A,left
M,left
A,right
E,right
S,down
E,right
P,down
C,left
M,right
A,left
C,right
N,up
A,right
M,right
C,left
A,left
P,up
N,up
S,down
P,down
P,up
M,left
A,right
N,up
S,down
P,down
A,left
N,down
A,right
K,left
P,up
L,right
C,right
A,left
C,left
U,right
N,down
M,right
A,right
T,right
K,right
C,right
A,left
C,left
A,right
P,down
L,left
C,right
R,right
A,left
R,left
M,left
L,right
N,up
P,up
P,down
M,right
P,up
N,up
K,left
T,left
N,up
P,down
M,left
Q,up
E,left
Q,up
R,left
M,right
M,left
O,down
E,left
T,right
Q,down
C,left
A,right
C,right
K,right
S,up
O,up
Q,up
S,down
A,left
P,up
R,right
C,left
A,right
Q,down
X,right
C,right
Q,down
M,right
R,right
E,right
R,left
E,right
N,down
Q,up
S,up
C,left
X,left
C,right
S,up
C,left
P,down
Q,up
X,right
R,left
S,down
M,left
A,left
S,down
M,right
A,right
C,right
K,left
P,up
N,up
T,left
N,down
N,up
O,down
K,right
X,left
X,right
P,down
C,left
I,down
P,up
S,up
J,down
C,right
C,left
C,right
U,left
B,down
B,up
P,down
B,down
P,down
N,down
P,up
A,left
N,up
E,left
E,right
A,right
Q,down
E,left
A,left
S,up
S,up
P,up
P,down
X,right
S,up
C,left
E,left
P,up
U,right
U,left
U,right
E,right
S,down
X,left
A,right
C,right
P,down
E,left
C,left
C,right
A,left
P,up
C,left
B,up
I,up
P,down
C,right
U,left
S,up
A,right
C,left
C,right
X,left
P,up
J,up
C,left
X,right
I,down
O,up
S,down
Q,up
S,down
C,right
C,left
I,up
S,down
P,down
I,down
C,right
J,up
P,up
S,down
T,left
C,left
P,down
A,left
A,right
J,down
S,up
Q,down
F,down
S,down
U,left
M,left
U,right
S,up
A,left
C,right
P,up
C,left
I,up
C,right
Q,up
S,down
U,right
F,up
U,left
A,right
F,down
P,down
U,right
A,left
C,left
C,right
T,right
K,left
M,right
M,left
Q,down
K,right
I,down
P,up
Q,up
Q,down
F,up
I,down
U,left
E,left
O,down
C,left
K,left
U,right
J,down
B,down
N,down
A,right
M,right
M,left
K,right
S,up
N,up
J,up
P,down
P,up
M,right
S,up
P,down
P,up
S,up
E,right
F,down
L,right
I,up
A,left
I,down
T,right
A,right
A,left
L,left
C,right
L,right
L,left
F,up
P,down
P,up
P,down
B,up
T,left
J,down
F,down
E,left
M,left
C,left
E,right
X,right
B,down
E,left
A,right
N,down
N,up
S,up
P,up
M,right
C,right
P,down
B,up
S,up
U,left
B,down
X,left
U,right
M,left
E,right
E,left
B,up
M,right
S,down
T,right
B,down
S,up
B,up
B,down
M,left
T,left
S,down
S,down
K,left
A,left
A,right
M,left
K,right
K,left
P,up
U,left
M,right
P,down
S,up
M,right
P,down
K,right
S,down
P,up
C,left
B,up
F,up
K,left
B,down
M,left
P,up
X,right
X,left
B,up
M,right
S,up
U,right
X,right
F,down
C,right
M,left
N,down
B,down
X,left
U,left
U,right
C,left
T,right
N,up
F,up
M,left
N,down
P,down
F,down
S,down
J,up
T,left
A,left
S,up
B,up
P,up
M,right
O,up
N,up
M,right
A,right
N,down
S,down
F,up
R,right
M,left
K,right
S,up
T,right
F,down
M,right
N,up
F,up
S,down
C,right
S,down
M,left
E,right
R,right
Q,down
B,down
S,up
I,up
M,right
C,left
P,down
Q,up
R,left
S,up
Q,down
M,left
L,left
L,right
J,up
M,left
O,up
M,right
K,left
K,right
C,right
K,left
B,up
I,down
S,down
O,down
Q,up
J,down
B,down
P,up
M,left
J,up
K,right
M,right
M,left
P,down
B,down
T,left
M,right
A,left
M,right
M,left
J,down
M,right
P,up
F,down
A,left
T,right
S,down
P,down
P,up
S,down
A,right
A,left
S,up
S,down
S,down
S,down
Q,down
Q,up
Q,down
C,left
L,left
C,right
L,right
C,left
C,right
M,left
S,up
B,up
A,right
B,down
C,left
A,right
M,right
C,right
K,left
B,up
B,up
C,left
C,right
L,left
L,right
C,left
F,up
L,left
J,up
B,down
C,right
B,down
A,left
M,left
T,left
B,up
B,up
P,down
I,up
I,down
M,right
J,down
E,left
T,right
C,left
K,right
M,left
S,up
S,down
M,right
L,right
A,right
P,up
M,left
C,right
J,up
K,left
A,left
C,left
R,right
P,down
I,down
I,up
N,down
R,left
C,right
T,left
K,right
J,down
T,right
P,up
F,down
B,down
M,right
N,up
P,down
B,up
A,right
S,up
P,up
R,right
N,down
S,up
A,left
S,up
N,up
M,left
A,right
A,left
S,up
I,down
R,left
F,up
C,left
M,left
J,up
E,right
B,down
T,left
B,up
B,down
P,down
C,right
O,up
E,left
S,down
P,up
S,up
T,right
E,right
K,left
X,left
O,down
M,right
S,down
M,left
C,left
M,right
M,left
S,up
R,right
A,right
P,down
O,up
X,right
K,right
O,down
A,left
P,up
K,left
S,down
B,up
C,right
C,left
A,right
P,down
P,up
R,left
M,right
J,down
S,up
E,left
X,left
K,right
M,right
B,down
R,right
R,left
F,down
A,left
F,up
M,left
M,left
S,down
M,right
S,up
B,up
K,left
K,right
N,down
M,right
J,up
K,left
R,right
K,left
K,left
M,left
B,down
N,up
B,up
K,left
K,right
M,left
R,left
P,down
M,right
C,right
K,right
C,left
M,right
K,right
S,down
T,left
U,left
C,right
B,down
K,right
X,right
U,right
E,right
M,left
X,left
O,up
M,right
E,left
C,left
X,right
P,up
A,right
P,down
S,up
U,left
A,left
P,down
M,left
C,right
S,up
M,right
A,right
O,down
M,left
S,down
S,up
A,left
S,down
J,down
M,right
S,down
S,up
S,up
K,left
B,up
P,up
K,right
U,right
F,down
E,right
A,right
I,up
U,left
I,down
F,up
M,left
B,down
A,left
M,right
E,left
B,up
P,up
N,down
B,down
X,left
P,down
K,left
K,right
F,down
N,up
P,down
N,down
F,up
K,left
B,up
N,up
B,down
K,right
K,left
P,up
K,right
M,left
K,left
X,right
M,left
K,right
S,down
S,up
P,up
E,right
A,right
A,left
A,right
I,up
U,right
M,right
P,down
Q,up
K,left
S,up
B,up
K,right
K,left
K,right
B,down
R,left
P,up
T,right
E,right
S,down
M,right
I,up
M,left
Q,up
O,down
B,up
E,right
N,down
P,down
M,left
M,right
A,left
T,left
J,down
M,left
A,right
N,up
P,up
M,right
A,left
U,left
Q,down
M,right
U,right
N,down
Q,up
Q,down
M,left
A,right
I,up
M,left
J,up
P,down
Q,up
P,up
M,left
M,right
P,down
A,left
Q,down
Q,up
O,up
A,right
P,up
M,right
A,left
N,up
O,down
T,right
K,left
M,left
A,right
E,left
I,down
J,down
T,left
U,left
U,right
K,right
E,left
P,down
P,up
Q,down
B,down
Q,up
J,up
A,left
B,up
M,right
S,down
M,right
B,down
J,up
S,down
O,up
K,left
P,down
O,up
M,left
C,left
K,right
T,left
U,left
U,right
M,left
M,right
U,left
U,left
A,right
M,right
P,up
P,down
B,up
U,right
C,right
P,up
Q,down
K,left
M,left
I,down
P,down
M,right
I,up
A,left
P,up
A,right
O,down
T,right
K,left
M,left
I,down
I,up
K,right
C,left
Q,up
Q,down
T,left
Q,up
K,left
I,up
C,right
U,left
M,left
S,up
U,right
K,right
J,down
F,down
U,right
T,right
M,right
I,down
Q,down
U,left
K,right
M,right
K,left
S,down
M,left
I,up
F,up
J,up
Q,up
Q,up
K,right
S,down
P,down
M,right
P,down
A,left
R,right
S,up
M,left
L,left
R,left
M,right
A,right
M,left
C,left
O,down
M,right
O,up
S,down
S,down
C,right
L,right
C,left
M,left
O,down
L,right
K,right
M,right
J,down
Q,down
M,left
E,right
L,left
C,right
C,left
Q,down
K,left
S,down
E,left
X,left
P,up
E,right
P,up
E,left
Q,up
U,right
Q,down
Q,up
J,down
S,up
C,right
Q,down
C,left
S,up
F,down
F,up
M,left
J,up
A,left
A,right
T,right
E,right
X,right
M,left
E,right
M,right
M,right
O,up
P,down
T,left
X,left
Q,up
Q,down
M,right
Q,up
R,right
X,right
N,down
M,left
Q,down
M,left
C,right
A,left
A,right
U,left
P,down
A,left
M,right
C,left
X,left
N,down
C,right
C,left
P,up
P,up
P,down
R,left
C,right
M,right
S,down
N,up
C,left
P,up
C,right
S,up
N,up
S,down
C,left
X,right
E,left
E,left
J,up
C,right
P,down
Q,up
P,up
M,left
A,right
O,up
P,down
O,down
P,up
U,right
S,down
X,left
T,right
P,down
K,left
K,left
M,right
Q,down
T,left
C,left
M,left
M,right
K,right
C,right
X,right
Q,up
M,left
T,right
K,right
X,left
M,right
A,left
O,down
C,left
Q,down
Q,up
C,right
J,down
X,right
A,right
C,left
M,left
M,right
S,up
A,left
M,left
L,right
M,right
C,right
C,left
C,right
L,left
S,up
P,up
C,left
J,down
E,right
T,left
T,right
C,right
X,right
C,left
S,down
M,left
A,right
A,left
P,down
X,left
S,down
E,right
Q,down
E,left
M,right
X,right
Q,up
I,down
M,left
X,right
X,left
E,right
M,right
B,down
X,left
Q,down
B,up
C,right
C,left
M,left
M,right
T,left
X,right
X,left
P,up
T,right
C,right
X,right
T,left
X,right
A,right
T,right
N,down
I,up
T,left
K,left
P,down
M,left
K,right
I,down
C,left
B,down
N,down
C,right
K,left
K,right
U,left
B,up
U,right
M,right
N,down
P,up
I,down
I,up
B,down
T,right
I,down
I,up
K,left
I,down
T,left
N,up
A,left
M,left
B,up
B,down
B,up
K,right
N,down
C,left
C,right
M,right
T,right
M,left
I,up
B,down
B,up
P,down
Q,up
A,right
I,up
M,right
M,left
T,left
Q,down
T,right
K,left
M,right
M,left
I,down
A,left
A,right
K,right
N,up
T,left
Q,up
C,left
A,left
T,right
S,up
C,right
N,up
A,right
S,down
M,right
S,up
I,up
A,left
P,up
N,up
I,down
X,left
Q,down
S,up
X,left
I,up
P,down
T,left
N,down
I,down
C,left
I,down
I,up
Q,up
C,right
B,down
S,down
C,left
B,up
Q,down
M,left
P,up
N,up
S,up
I,down
U,left
A,right
J,up
A,left
I,up
Q,up
E,left
C,right
P,down
U,right
C,left
M,left
P,up
E,right
M,right
J,down
A,right
P,down
X,right
P,up
X,left
U,left
E,left
P,down
C,right
P,up
E,left
E,right
B,down
Q,down
E,right
I,down
E,left
C,left
I,up
E,right
I,down
B,up
S,down
I,up
P,down
S,down
P,down
I,up
C,right
M,right
M,left
C,left
X,right
X,left
X,right
P,up
M,right
P,up
P,down
P,up
C,right
P,down
S,up
A,left
Q,up
S,down
S,up
C,left
Q,up
U,right
T,right
L,left
M,left
S,down
A,right
E,left
A,left
X,right
P,up
A,right
P,down
L,right
T,left
E,left
P,up
P,down
C,right
L,left
L,right
M,right
Q,down
Q,down
C,left
Q,up
Q,up
Q,down
Q,down
C,right
M,left
Q,up
C,left
Q,down
F,down
C,right
A,left
A,right
P,up
Q,up
U,left
A,left
Q,up
C,left
A,right
Q,down
M,right
P,down
X,left
Q,up
C,right
P,up
F,up
C,left
P,down
U,right
Q,down
S,up
X,left
U,left
S,down
C,right
C,left
Q,down
M,left
K,left
P,up
U,right
P,down
Q,up
X,left
J,up
P,up
Q,down
T,right
L,right
A,left
L,left
M,right
K,right
X,right
K,left
P,down
K,right
O,up
K,left
X,left
P,up
Q,up
M,left
F,down
P,down
F,up
E,right
A,right
R,right
X,right
S,down
E,left
M,right
K,right
X,left
M,left
K,left
A,left
R,left
K,right
J,up
C,right
M,right
P,up
K,left
K,right
A,right
C,left
Q,down
K,left
X,right
K,left
C,right
Q,up
K,left
M,left
M,left
A,left
C,left
Q,down
R,right
A,right
D,down
Q,up
X,left
M,right
M,right
M,left
C,right
C,left
K,left
M,right
Q,down
K,right
Q,up
S,up
S,down
S,up
P,down
R,left
D,down
D,up
X,right
A,left
Q,down
Q,up
P,up
D,up
P,down
A,right
K,left
C,right
Q,up
A,left
K,right
K,right
A,right
A,left
K,right
L,left
K,right
S,up
M,left
S,down
C,left
J,down
P,up
K,left
A,right
J,up
J,down
L,right
M,right
Q,down
E,right
A,left
E,right
X,left
S,down
X,right
M,left
R,right
R,left
K,right
M,left
C,right
M,right
A,right
C,left
R,right
R,left
X,left
R,right
C,right
K,left
X,right
C,left
C,right
K,right
X,left
C,left
R,left
Q,down
A,left
M,left
C,right
A,right
M,right
E,left
M,right
P,down
P,up
M,left
E,left
Q,up
X,right
M,left
P,down
F,down
A,left
A,right
O,down
M,right
F,up
Q,down
I,down
E,right
C,left
A,left
B,down
B,up
E,right
Q,up
K,left
I,up
N,down
A,right
M,right
M,left
N,up
J,down
E,left
P,up
Q,down
E,right
C,right
C,left
P,down
C,right
A,left
J,up
A,right
E,left
P,up
E,left
M,right
L,right
A,left
C,left
A,right
I,down
I,up
C,right
S,up
M,left
S,down
I,down
I,up
Q,up
Q,down
C,left
A,left
Q,up
P,down
C,right
A,right
Q,down
P,up
L,left
K,right
K,left
M,right
O,up
C,left
S,up
J,up
P,down
J,down
A,left
R,right
A,right
J,up
K,right
Q,up
Q,down
I,down
R,left
P,up
B,down
C,right
S,up
O,up
C,left
A,left
R,right
P,down
A,right
A,left
O,down
Q,up
S,down
O,up
P,up
R,left
P,down
Q,down
B,up
K,left
M,left
S,down
P,up
I,down
A,right
M,left
I,up
C,right
I,down
A,left
R,right
A,right
B,down
P,down
I,up
A,left
O,down
R,left
A,right
M,right
O,down
C,left
K,right
J,down
C,right
L,right
M,right
L,right
M,left
C,left
L,left
M,right
I,down
M,left
A,left
A,right
P,up
B,up
L,left
F,down
A,left
S,up
A,right
B,down
M,right
C,right
T,left
E,left
U,left
N,down
C,left
N,up
L,right
M,left
L,left
E,right
U,right
S,up
O,up
C,right
F,up
I,up
M,right
P,down
C,left
P,up
I,down
P,down
M,left
A,left
U,left
B,up
S,down
A,right
I,up
C,right
I,up
F,down
P,down
A,left
I,down
F,up
F,down
C,left
O,down
A,right
A,left
P,up
A,right
F,up
P,up
K,left
C,right
Q,up
U,right
M,right
B,down
K,right
E,right
T,right
C,left
S,down
B,up
A,left
M,left
C,right
Q,down
P,down
P,up
Q,up
C,left
Q,down
A,right
B,down
M,left
Q,up
O,up
C,right
A,left
E,left
M,right
C,left
B,up
I,up
P,down
Q,down
Q,up
M,right
A,right
Q,down
Q,up
F,down
F,up
M,left
A,left
A,right
C,right
M,left
I,down
P,up
K,left
B,down
E,right
Q,down
A,left
K,right
E,left
P,down
A,right
P,up
B,up
M,right
Q,up
B,down
S,up
S,down
Q,down
C,left
R,right
F,down
B,up
I,up
P,down
Q,down
A,left
X,left
A,right
Q,up
M,right
Q,up
M,left
K,left
M,left
F,up
C,right
A,left
K,right
F,down
A,right
M,right
K,left
X,right
I,down
R,left
Q,down
Q,up
C,left
F,up
P,up
C,right
I,up
A,left
Q,up
L,left
C,left
L,right
L,left
O,down
C,right
C,left
J,down
L,right
C,right
Q,down
K,right
C,left
M,left
X,left
C,right
K,left
A,right
J,up
M,right
M,right
A,left
A,right
X,right
X,left
X,right
O,up
C,left
C,right
M,left
M,right
A,left
Q,down
S,up
S,down
P,down
M,left
O,down
K,right
A,right
K,left
P,up
M,right
E,right
A,left
O,up
A,right
P,down
E,right
I,down
B,down
M,left
B,up
P,up
M,right
N,down
Q,up
R,right
R,left
S,up
N,up
Q,down
C,left
E,left
T,left
E,left
R,right
P,down
B,down
Q,down
F,down
M,left
C,right
P,up
F,up
T,right
P,down
S,down
F,down
B,up
S,up
K,right
S,down
K,left
M,left
K,right
F,up
K,left
C,left
E,right
E,right
I,down
A,left
M,right
A,right
M,left
P,up
E,left
I,down
K,right
E,right
P,down
E,left
K,left
M,right
B,down
B,down
M,left
E,right
E,left
P,up
M,right
X,left
E,right
M,right
A,left
K,right
E,left
E,right
P,down
A,right
A,left
A,right
B,up
P,up
B,up
M,left
X,right
M,left
I,up
K,left
B,down
P,down
B,down
K,right
N,down
A,left
Q,up
R,left
A,right
K,left
P,up
B,up
B,up
A,left
R,right
P,down
A,right
B,down
A,left
C,right
A,right
N,up
K,right
K,left
K,right
P,up
M,right
N,down
B,up
I,up
M,right
R,left
I,down
N,up
O,down
I,up
A,left
K,left
M,left
I,up
P,down
J,down
M,right
P,up
M,left
Q,up
J,up
C,left
L,right
Q,down
P,down
L,right
Q,up
Q,down
P,up
Q,up
K,right
X,left
P,down
A,right
E,left
P,up
E,right
L,left
X,right
M,right
K,left
A,left
P,down
S,up
A,right
K,right
S,down
K,left
N,down
A,left
K,right
P,up
X,left
Q,down
A,right
P,down
M,left
S,up
M,right
Q,up
M,left
C,right
T,left
X,right
S,up
L,left
C,left
Q,down
M,right
Q,up
S,up
C,right
X,left
M,left
O,up
N,up
E,left
M,right
A,left
X,right
A,right
Q,down
A,left
E,left
Q,up
S,up
C,left
X,left
K,left
M,left
M,right
T,left
F,down
A,left
S,up
P,up
U,left
C,right
U,left
M,left
S,down
C,left
C,right
M,right
P,down
X,right
Q,down
P,down
X,left
P,up
X,right
P,up
C,left
K,right
X,left
X,right
I,down
A,right
A,right
Q,up
A,left
I,up
F,up
X,left
M,left
P,down
C,right
A,right
A,left
J,up
X,right
X,left
O,up
C,left
M,left
Q,down
A,right
O,down
Q,up
S,down
P,down
C,right
C,left
A,left
A,right
X,right
J,down
S,up
K,left
U,right
Q,up
M,right
M,left
M,right
L,left
M,right
C,right
S,up
S,up
K,right
T,right
T,left
K,left
P,up
E,right
A,left
K,right
E,right
P,up
N,down
N,up
M,left
L,right
U,left
L,left
M,left
L,right
K,left
N,down
N,up
A,right
U,right
Q,down
I,down
P,down
M,right
M,right
A,left
U,left
A,right
K,right
Q,down
U,right
B,down
I,down
N,down
I,up
A,left
B,up
N,up
B,down
K,left
A,right
K,right
S,up
S,down
K,left
U,left
A,left
B,up
M,left
P,up
B,down
M,left
M,right
Q,up
P,down
N,down
A,right
A,left
P,up
A,right
K,right
K,left
M,right
K,right
A,left
U,right
P,down
T,right
N,up
Q,down
P,up
A,right
S,up
R,right
B,up
P,down
P,down
M,left
K,right
E,left
M,right
K,left
Q,down
M,left
P,up
S,down
I,down
S,down
I,down
P,up
E,left
M,left
I,up
S,down
C,left
M,right
B,down
S,up
B,up
U,right
S,down
A,left
S,down
A,right
Q,up
C,right
S,up
A,left
B,down
M,right
E,left
P,down
B,up
E,right
K,left
M,left
K,right
P,up
E,left
B,down
C,left
P,down
M,right
N,down
S,up
N,up
K,left
S,down
U,left
A,right
U,right
A,left
C,right
C,left
E,right
J,up
Q,down
U,left
A,right
M,left
U,right
M,right
E,left
N,down
S,up
K,left
K,left
B,up
U,left
B,down
K,left
C,right
D,down
B,up
B,down
N,up
L,left
A,left
P,down
S,down
K,right
A,right
A,left
A,right
M,left
K,left
C,left
M,right
A,left
S,down
C,right
S,down
S,up
S,up
D,down
C,left
P,up
S,up
K,right
B,up
K,left
D,up
P,up
K,right
D,up
M,left
C,right
A,right
C,left
L,right
E,right
P,down
K,left
U,right
Q,up
A,left
U,left
P,up
M,right
B,down
R,left
S,down
D,down
