car name,move
E,right
H,left
H,right
H,right
C,up
E,left
H,left
F,down
H,right
H,left
H,right
F,up
H,left
E,right
E,left
H,left
H,right
H,right
C,down
H,left
C,down
C,up
H,right
F,down
C,down
E,right
F,up
E,right
C,up
B,down
E,right
C,up
A,left
F,down
E,left
B,up
C,down
B,up
C,down
F,up
C,up
E,left
C,down
E,right
H,right
E,left
C,up
E,left
F,down
F,up
C,up
E,right
E,left
F,down
H,left
D,left
H,right
D,right
H,left
D,left
H,right
D,right
H,left
H,left
F,up
D,right
H,left
B,down
H,right
F,down
G,down
G,up
H,left
E,right
A,right
F,up
H,left
E,right
E,left
A,left
G,down
A,right
E,right
A,right
E,right
H,right
B,down
G,down
F,down
F,up
B,up
A,left
A,right
G,down
G,up
B,down
B,up
H,left
H,right
G,down
G,up
H,right
B,down
A,left
F,down
A,right
H,left
F,up
G,up
A,right
G,down
B,up
G,up
H,right
A,left
E,left
B,down
A,right
A,left
A,left
B,up
G,up
B,down
E,right
A,left
H,left
E,left
A,right
B,up
A,left
H,right
H,right
H,right
F,down
A,right
F,up
F,down
H,left
A,left
H,left
G,down
H,left
B,up
E,right
F,up
G,down
G,down
H,left
B,down
H,right
H,left
H,right
B,down
A,right
B,up
A,right
H,left
G,up
H,right
G,up
A,right
B,down
G,down
B,up
F,down
B,up
F,up
H,right
H,right
G,up
H,right
H,left
H,right
G,down
B,down
F,down
B,down
A,left
B,up
A,left
B,down
B,down
X,right
A,right
A,right
H,left
H,right
A,left
A,right
G,down
X,right
F,up
F,down
A,left
A,right
X,right
F,up
F,up
X,left
A,left
X,right
F,down
F,up
F,down
A,right
A,left
F,up
A,left
F,down
A,left
F,down
X,left
X,right
B,up
B,up
B,down
B,down
X,left
X,right
B,up
B,up
B,up
F,up
F,up
B,down
B,down
F,down
B,down
F,up
B,up
A,right
B,up
B,down
B,down
B,up
B,down
A,right
X,left
X,right
B,up
F,up
A,left
F,down
A,right
A,left
B,up
F,down
A,right
F,up
B,down
A,right
F,down
F,up
A,left
B,up
F,down
F,down
A,left
B,down
A,right
B,down
A,left
B,up
F,up
B,down
A,left
A,right
B,up
B,up
B,down
F,down
A,left
A,right
A,left
B,up
F,up
B,down
B,up
B,down
F,down
F,up
B,up
B,down
A,right
A,left
B,down
F,up
A,right
F,up
F,down
A,right
F,down
X,left
A,left
A,right
X,right
A,right
F,up
F,down
A,left
A,right
F,up
B,up
B,up
F,down
A,left
A,right
A,left
A,right
B,down
F,down
A,left
B,down
A,left
A,right
F,up
A,right
A,left
F,up
B,up
F,down
F,down
A,left
A,left
B,down
A,right
A,left
F,up
A,right
F,up
A,right
A,right
F,down
B,up
B,down
B,up
B,up
A,left
F,down
F,up
A,left
F,up
F,up
F,up
B,down
B,up
B,down
B,down
A,right
A,right
F,down
F,down
F,down
F,up
A,left
A,right
A,left
A,left
A,left
F,up
X,left
X,right
F,down
X,left
F,down
X,right
F,down
A,right
F,up
X,left
F,up
X,right
A,left
F,down
B,up
B,up
A,right
F,down
A,right
B,down
F,up
A,right
A,left
F,down
A,right
F,up
B,down
A,left
A,right
X,left
F,up
X,left
F,up
F,down
X,right
A,left
X,right
A,right
F,down
F,down
F,up
B,up
B,up
B,down
F,down
B,up
F,up
A,left
B,down
F,down
A,left
B,up
F,up
F,up
B,down
A,right
B,up
B,down
B,up
A,right
F,up
B,up
F,down
F,up
F,down
F,up
B,down
F,up
B,down
B,down
A,left
A,left
A,right
A,left
B,up
B,up
A,right
B,down
B,down
F,down
F,up
A,left
A,right
A,right
X,left
X,left
G,up
G,up
A,left
A,right
X,left
A,left
X,right
X,left
X,right
A,right
F,down
A,left
A,left
F,up
F,down
A,right
A,right
A,left
G,down
A,right
F,down
H,left
F,down
F,down
H,right
G,up
E,left
F,up
A,left
H,left
F,down
X,left
A,right
E,right
H,right
X,right
G,down
H,left
X,left
A,left
X,right
A,left
F,up
G,up
G,down
F,down
X,left
A,left
G,up
F,up
F,down
H,right
H,left
B,up
G,down
H,right
B,up
A,right
F,up
H,left
A,right
A,right
F,down
H,left
H,right
F,up
H,left
B,down
H,right
B,up
H,right
A,left
H,left
H,left
B,down
B,up
H,left
F,down
F,up
G,down
A,right
G,up
B,down
H,right
F,down
B,up
H,left
A,left
G,up
F,up
H,right
H,right
B,down
E,left
A,left
F,down
B,up
F,up
H,right
E,left
G,up
E,right
E,right
A,left
B,up
B,down
F,down
H,left
E,left
H,right
F,up
F,down
D,left
H,left
F,up
B,down
A,right
B,up
H,right
C,down
C,up
E,right
C,down
F,down
A,left
E,left
A,right
E,left
F,up
A,left
B,up
H,left
C,up
C,down
C,down
E,left
F,down
C,up
H,left
E,right
B,down
C,up
D,right
G,down
H,right
G,up
A,right
E,right
E,left
H,left
E,left
A,left
F,up
F,down
H,left
F,up
H,left
H,right
B,up
B,down
B,up
E,right
H,right
F,down
E,left
F,up
E,right
E,left
B,down
B,up
H,right
E,right
E,right
H,left
H,left
B,down
G,down
F,down
H,right
B,down
H,right
G,up
H,left
H,right
D,left
A,right
C,down
B,up
A,left
H,right
E,left
E,right
B,up
B,down
C,up
A,right
A,left
B,up
H,left
E,left
B,down
E,right
E,left
B,up
B,down
B,up
F,up
H,left
H,left
D,left
H,left
C,down
C,up
C,down
H,right
C,down
D,left
E,left
C,up
C,up
E,right
E,left
C,down
G,down
H,right
C,up
H,right
F,down
H,left
C,down
E,right
C,down
F,up
G,up
C,up
C,up
C,down
E,right
C,up
H,right
D,right
D,right
H,left
B,down
E,left
F,down
E,left
H,right
F,up
H,left
B,up
D,left
E,right
E,left
H,right
H,left
D,right
F,down
B,down
H,left
F,up
H,left
E,right
E,left
B,up
B,down
H,right
F,down
A,right
F,up
D,right
A,left
D,left
D,right
H,right
F,down
H,left
B,up
H,right
D,left
F,up
F,down
H,right
E,right
D,left
H,right
H,left
D,right
E,right
E,left
F,up
F,down
H,right
B,down
E,right
H,left
E,left
C,down
B,up
E,left
B,down
E,right
E,right
E,right
B,up
D,left
C,up
C,down
F,up
C,up
C,down
D,left
C,up
D,right
H,left
F,down
F,up
C,down
C,up
H,right
D,left
D,right
D,left
G,down
F,down
G,up
H,right
D,left
B,down
G,down
B,down
B,down
X,right
G,up
C,down
X,left
C,up
X,right
E,left
C,down
X,left
H,left
H,right
X,right
H,left
C,up
H,right
A,right
C,down
A,left
E,right
E,left
A,right
E,right
X,left
B,up
A,left
G,down
A,right
B,up
G,up
H,left
A,left
H,left
E,left
C,up
E,left
H,right
E,right
E,right
G,down
A,right
B,down
C,down
C,up
C,down
C,up
C,down
C,up
B,up
E,left
A,right
H,right
E,left
C,down
A,right
H,left
H,right
E,left
H,left
C,up
G,down
C,down
G,up
H,right
C,down
G,down
C,up
A,left
A,right
G,up
G,down
G,up
C,down
A,right
C,up
C,down
B,up
G,down
G,down
D,right
G,up
F,up
C,up
A,left
G,down
G,up
F,down
C,up
G,down
F,up
C,down
C,down
F,down
A,right
C,up
G,up
G,down
D,left
C,down
B,down
A,left
A,right
G,up
A,left
G,down
G,up
A,right
A,left
C,up
C,up
C,down
C,down
G,down
G,up
A,right
A,left
C,up
A,left
H,left
C,up
A,right
H,right
C,down
G,up
H,left
H,left
H,left
A,right
H,right
H,left
H,right
C,down
C,down
C,up
H,left
B,up
B,down
H,right
H,right
A,left
H,right
E,right
H,left
A,left
H,left
C,up
C,down
C,up
C,down
E,left
A,right
E,right
H,right
H,left
C,down
E,right
A,left
A,left
A,left
H,left
C,up
B,up
E,left
G,up
E,right
D,right
C,up
C,up
E,right
D,right
E,left
D,right
E,left
D,left
E,left
F,up
H,right
D,right
D,right
H,left
D,left
F,down
C,down
F,up
E,right
H,right
H,right
B,down
H,right
E,left
C,up
A,right
F,down
D,right
D,left
E,right
D,right
E,left
E,right
G,down
G,up
A,left
F,up
A,right
A,left
E,right
B,up
B,down
B,up
B,down
B,down
E,right
G,down
E,left
B,up
E,right
G,up
F,down
H,left
H,left
H,left
E,left
A,right
E,right
A,left
F,up
B,down
B,up
A,right
H,right
H,left
A,left
F,down
B,down
G,down
B,up
B,up
B,down
F,up
A,right
B,down
H,right
F,down
A,right
F,up
A,right
F,down
H,right
B,up
F,up
H,left
A,left
H,right
F,down
F,up
A,right
H,right
H,left
H,right
B,down
A,left
E,left
E,right
F,down
A,right
B,up
H,left
B,down
H,right
H,left
E,left
H,left
E,right
H,right
H,left
B,up
E,left
E,left
E,right
H,left
E,right
H,right
B,down
H,right
A,left
A,left
B,up
F,up
A,right
A,right
H,right
H,left
H,right
H,left
F,down
H,left
H,right
E,left
B,up
F,up
B,down
H,left
F,down
E,left
E,left
A,left
A,right
A,left
G,down
G,up
H,right
F,up
F,down
A,right
B,up
H,right
H,left
H,right
B,down
E,right
E,right
A,left
A,right
B,up
B,down
B,down
F,up
B,up
E,left
E,right
B,up
F,down
B,down
H,left
F,up
H,right
E,left
A,left
A,left
A,right
H,left
F,down
H,left
E,left
A,left
H,right
H,left
A,left
F,up
H,left
G,up
G,down
H,right
G,down
H,right
F,down
H,right
G,up
G,up
G,down
G,up
F,up
E,right
E,right
B,up
H,left
F,down
H,right
E,left
F,up
B,down
B,up
F,down
E,left
F,up
G,down
E,right
B,down
G,up
A,right
E,right
G,down
F,down
F,up
E,right
A,left
G,down
G,up
F,down
F,up
G,down
F,down
G,up
G,down
B,up
B,down
A,right
G,up
E,left
A,left
F,up
G,up
H,left
H,right
D,left
A,right
F,down
E,left
F,up
H,left
H,left
C,down
H,left
H,left
C,up
E,left
C,down
E,right
C,down
C,up
C,down
E,left
C,up
E,right
E,right
C,down
B,down
C,down
B,up
C,up
A,left
E,left
C,up
C,up
H,right
E,left
E,right
E,left
H,left
H,right
A,right
E,right
H,left
A,left
C,down
C,up
C,down
C,up
E,left
E,right
E,left
E,right
E,right
B,down
B,up
H,right
E,left
H,left
D,right
E,right
E,right
E,left
B,down
A,right
E,right
D,left
A,left
A,right
A,left
B,up
H,right
C,down
E,left
H,right
E,right
B,up
E,left
C,down
H,left
C,up
H,left
H,right
H,right
E,left
E,left
C,up
H,right
C,down
C,up
H,left
B,down
D,right
E,right
F,down
E,right
F,up
G,down
H,right
E,right
H,right
B,down
A,right
B,down
F,down
F,up
X,right
A,left
G,down
H,left
G,up
A,right
A,left
F,down
F,up
E,left
E,right
A,right
A,left
H,right
G,up
F,down
H,left
E,left
A,right
H,right
H,left
E,right
X,left
A,left
F,up
D,left
B,up
E,left
H,right
H,left
C,down
A,right
B,up
A,left
B,down
C,up
F,down
C,down
H,left
C,up
B,up
E,right
F,up
H,right
D,right
H,right
B,up
E,left
B,down
A,right
H,left
A,left
B,up
B,down
E,left
E,left
A,right
H,right
F,down
D,left
F,up
H,left
E,right
A,left
B,up
E,left
H,right
D,right
E,right
E,left
B,down
H,left
F,down
H,right
A,right
E,right
E,right
F,up
A,left
H,left
B,up
E,left
H,right
B,down
B,up
E,left
H,left
H,left
D,left
D,left
D,left
F,down
H,left
F,up
H,left
H,right
C,down
G,down
H,left
H,right
C,up
H,right
G,down
H,right
C,down
C,up
C,down
F,down
D,left
B,down
G,up
C,up
E,right
H,left
H,right
G,up
G,down
H,right
G,up
E,right
G,down
G,up
E,left
H,left
G,down
G,up
H,left
H,right
A,right
C,down
H,left
H,left
C,down
G,down
H,right
E,left
C,up
A,right
A,left
E,right
A,left
H,left
C,up
H,right
G,up
E,right
G,down
E,right
C,down
E,left
C,up
C,down
B,up
E,right
G,up
G,down
H,right
B,down
H,left
B,up
H,right
G,up
E,left
B,down
C,up
E,right
B,down
E,left
B,down
C,down
A,right
A,left
B,up
G,down
A,right
H,right
H,left
A,right
B,up
H,left
E,right
A,right
H,right
C,up
G,down
G,up
B,down
A,left
C,down
H,right
G,down
B,down
G,up
A,left
C,up
G,up
E,left
H,left
G,down
G,up
C,down
G,down
G,up
B,up
C,up
C,down
B,up
G,down
H,left
H,left
A,right
A,right
B,down
A,left
H,right
C,up
B,up
H,left
A,left
E,right
A,right
E,left
H,right
C,down
C,down
C,up
A,left
A,left
B,down
G,up
B,up
H,left
E,right
H,right
G,down
B,up
C,up
H,left
G,down
G,down
D,right
F,up
H,left
H,right
H,left
H,right
F,down
G,up
D,left
H,right
B,down
H,right
B,up
G,up
H,right
G,up
B,down
B,down
A,right
B,up
A,left
G,down
G,up
B,down
G,down
G,up
E,left
E,right
B,up
E,left
G,down
E,right
B,down
C,down
B,down
C,up
G,up
B,up
C,down
G,down
G,down
G,up
B,up
E,left
C,up
B,down
C,down
B,down
A,right
C,up
A,left
A,right
X,right
A,left
C,down
G,up
C,up
E,right
G,down
A,right
X,left
C,down
X,right
X,left
H,left
H,right
A,left
G,down
X,right
X,left
X,right
G,down
X,left
C,up
A,right
X,right
X,right
X,right
B,up
A,right
A,left
C,down
B,up
B,down
A,left
A,right
B,down
A,left
A,right
A,left
C,up
A,right
A,right
B,up
A,right
B,up
C,down
A,right
B,up
A,left
D,right
C,up
F,up
C,down
F,up
C,up
F,down
F,up
F,up
F,down
F,down
F,up
F,down
F,up
F,down
F,down
C,down
F,up
C,up
F,up
C,down
A,right
A,left
F,up
A,right
A,left
F,down
F,up
F,down
C,up
F,down
F,down
F,up
F,up
F,down
C,down
C,up
C,down
F,up
F,up
C,up
F,down
C,down
C,up
F,down
F,up
C,down
F,down
F,up
F,up
D,left
C,up
F,up
F,down
B,down
F,up
F,down
B,up
C,down
D,right
C,up
C,down
A,right
F,down
F,up
A,left
C,up
D,left
B,down
A,left
A,left
B,down
B,down
C,down
A,left
C,up
X,left
X,right
C,down
A,right
F,up
F,down
A,right
F,up
F,down
B,up
A,right
F,up
B,down
A,right
A,left
A,right
A,left
F,down
F,up
B,up
A,left
F,down
A,right
A,left
B,down
C,up
C,down
A,left
A,left
A,right
A,right
B,up
C,up
F,up
B,up
A,right
F,down
F,up
B,down
B,up
F,down
C,down
F,up
A,right
F,down
A,left
C,up
B,down
A,left
F,up
C,down
B,down
A,right
F,down
F,up
X,left
X,left
X,right
A,right
A,left
A,left
A,left
X,left
A,right
X,right
C,up
A,left
X,right
A,right
C,down
A,right
A,right
F,down
A,left
A,left
A,right
F,up
F,down
B,up
A,left
C,up
C,down
B,up
C,up
A,left
C,down
B,down
B,up
A,left
C,up
C,down
C,up
C,down
B,down
A,right
A,left
A,right
F,up
B,down
A,right
F,down
A,right
F,up
A,left
F,down
A,right
A,right
A,left
X,left
X,right
F,up
F,down
A,left
F,up
X,left
C,up
X,left
A,left
X,right
A,right
F,down
X,right
B,up
F,up
A,left
B,down
C,down
C,up
C,down
F,down
X,left
X,right
A,right
F,up
C,up
C,down
A,left
F,down
A,right
X,left
X,right
C,up
A,right
F,up
C,down
X,left
A,right
X,right
X,left
F,down
F,up
A,left
A,right
X,right
F,down
A,left
A,left
C,up
A,left
A,right
C,down
B,up
B,up
A,right
A,left
A,left
B,down
A,right
B,up
C,up
F,up
A,right
A,left
C,down
A,right
B,up
A,right
F,down
A,left
D,right
A,right
A,left
F,up
C,up
F,down
F,down
F,up
F,up
F,down
F,up
C,down
C,up
C,down
F,down
A,right
A,left
A,right
F,up
F,down
A,left
A,right
F,up
D,left
A,left
A,right
D,right
F,down
A,left
F,down
F,down
F,up
F,up
F,up
A,right
A,left
A,right
A,left
A,right
A,left
F,down
D,left
B,down
B,up
B,down
C,up
B,down
C,down
F,up
F,down
B,down
B,up
C,up
F,up
A,left
A,left
A,right
A,left
C,down
B,up
A,right
F,down
A,left
B,down
F,up
A,right
A,left
F,down
B,up
A,right
A,left
A,right
F,up
A,left
C,up
B,down
B,up
B,down
F,down
C,down
B,down
A,right
A,left
C,up
C,down
C,up
A,left
A,right
A,right
A,left
C,down
A,left
C,up
X,left
A,right
X,right
A,right
A,right
F,up
C,down
C,up
A,left
A,right
F,down
F,up
A,left
C,down
A,right
F,down
A,left
F,up
A,right
A,left
F,down
X,left
X,left
A,left
A,left
A,right
X,right
F,up
F,down
C,up
X,right
F,up
F,down
A,right
C,down
X,left
A,left
X,left
C,up
G,up
G,up
A,right
F,up
A,right
A,left
A,right
F,down
G,down
A,left
F,up
A,left
A,right
A,left
X,left
G,up
H,left
C,down
C,up
B,up
A,right
A,right
G,down
C,down
H,right
G,up
A,right
B,down
X,right
H,left
X,left
X,right
H,right
G,up
F,down
G,down
F,up
H,left
H,right
X,left
G,down
X,right
G,up
H,left
F,down
G,up
E,left
G,down
E,right
E,left
H,right
E,right
F,up
E,left
C,down
F,down
C,up
H,left
G,up
F,up
G,down
F,down
G,up
F,up
E,right
H,right
X,left
H,left
H,right
G,down
X,right
A,left
H,left
C,up
C,down
C,up
A,left
G,down
H,right
H,left
A,right
G,up
X,left
A,left
C,down
B,up
E,left
C,down
A,right
H,left
H,right
H,left
H,right
A,left
A,left
H,right
B,down
G,up
H,left
C,down
C,up
C,up
E,right
H,right
H,left
G,down
X,right
F,down
G,up
H,right
G,down
G,down
A,left
A,right
F,up
C,up
G,up
E,left
H,left
C,down
H,right
G,up
H,left
C,up
H,right
C,down
E,right
H,left
X,left
X,right
H,right
F,down
H,left
A,left
C,up
C,down
C,up
H,right
A,right
E,left
F,up
C,down
G,down
G,up
C,up
H,left
G,down
E,right
G,down
C,down
A,right
C,up
G,up
H,right
H,left
H,right
G,down
G,up
A,left
A,right
H,left
A,right
F,down
H,right
F,up
H,left
H,right
G,down
F,down
G,up
F,up
A,left
G,down
G,up
A,left
G,down
F,down
G,up
C,down
E,left
F,up
X,left
X,right
X,left
C,up
A,right
A,right
X,right
A,left
E,right
C,down
G,down
A,right
H,left
A,left
H,right
A,left
X,left
X,right
F,down
A,right
G,up
A,right
A,right
G,up
G,down
H,left
F,up
G,down
X,left
B,up
B,down
H,right
G,up
G,up
X,right
E,left
X,left
B,up
B,up
B,up
D,right
E,left
D,left
H,left
G,down
A,left
H,right
E,left
B,down
E,right
A,left
H,left
C,up
H,left
E,right
A,left
E,left
H,left
H,left
C,down
C,down
E,right
C,up
E,left
C,down
A,right
A,right
C,down
H,right
E,left
E,left
B,down
G,down
C,up
G,up
A,right
H,right
C,down
B,up
B,up
E,right
H,left
H,right
D,right
A,left
C,up
H,right
D,left
H,left
B,down
H,left
H,right
C,down
A,left
A,right
H,left
H,left
E,right
C,up
E,right
H,right
C,down
H,right
H,right
B,down
A,right
B,up
B,down
G,up
C,up
B,up
H,left
B,up
H,right
G,down
E,left
C,down
G,up
E,left
C,up
E,right
C,up
G,down
E,left
G,up
C,down
E,right
C,up
E,left
H,right
G,down
C,down
G,down
G,down
G,up
G,up
D,right
E,left
C,up
G,down
G,up
D,left
C,down
A,left
G,down
H,left
H,left
H,left
H,right
A,right
A,left
D,right
E,right
C,down
C,up
C,down
H,left
C,up
C,up
C,up
H,left
E,left
E,right
H,right
D,left
B,down
G,up
H,left
B,up
H,right
C,down
E,right
H,left
B,down
A,right
A,left
E,left
A,right
B,up
E,right
G,up
B,down
G,down
E,right
E,left
B,up
C,down
D,right
A,left
E,right
H,right
H,right
C,down
H,left
D,left
C,up
C,up
H,right
H,left
H,left
H,right
H,right
H,left
H,left
H,right
D,right
E,left
E,left
E,left
C,down
G,down
E,right
H,right
H,right
C,down
A,right
D,left
G,up
H,left
E,left
H,left
H,right
E,right
B,down
C,up
C,up
G,up
B,up
D,right
D,left
B,down
E,left
H,right
B,up
D,right
G,down
G,down
E,right
H,left
C,down
C,down
A,left
E,left
H,left
A,right
A,left
E,right
C,up
G,up
C,up
E,left
C,up
C,down
D,left
E,right
E,left
H,left
G,down
G,up
H,right
E,right
H,left
A,right
H,right
H,left
G,down
A,left
E,left
D,right
E,right
C,down
H,right
C,up
D,left
H,right
D,right
E,left
A,right
A,left
A,right
H,right
C,down
D,left
H,left
A,left
E,right
C,up
B,down
A,right
H,left
E,left
G,down
G,up
A,left
H,right
H,right
H,left
C,down
H,right
H,left
B,up
G,up
G,down
C,down
G,up
A,right
H,left
G,down
E,right
B,down
H,left
G,up
E,left
G,down
G,up
B,down
B,down
G,down
A,left
A,right
A,left
G,up
A,left
X,right
A,left
G,down
A,right
C,up
G,up
C,up
A,left
G,down
X,left
A,right
B,up
C,up
G,up
B,up
A,left
G,down
A,right
A,right
E,right
G,up
G,down
G,up
B,up
H,right
C,down
E,left
H,left
E,right
B,down
A,left
A,left
G,down
G,up
E,left
C,up
G,up
G,down
B,down
G,down
B,down
B,up
C,down
G,up
C,up
B,down
A,right
X,right
G,down
X,left
G,down
A,right
X,right
C,down
A,right
X,right
A,left
A,left
F,down
X,right
C,down
C,up
A,right
A,right
B,up
C,down
A,left
C,down
X,right
