car name,move
H,right
G,down
G,up
A,left
G,down
G,up
H,right
G,down
A,right
A,left
G,up
H,left
E,right
G,down
A,right
A,right
H,right
H,left
H,right
G,up
A,left
E,left
A,left
G,down
E,right
A,right
A,right
G,down
E,left
B,down
B,down
A,left
X,right
X,left
G,up
A,right
A,left
B,up
H,left
H,right
A,right
H,left
G,up
H,right
H,left
B,down
H,right
H,left
H,right
A,left
H,left
A,right
A,left
A,right
A,left
A,left
G,down
B,up
H,left
H,left
G,down
H,left
H,right
G,up
H,left
G,up
A,right
A,right
B,up
H,right
A,left
H,left
G,down
A,left
H,right
G,up
H,left
A,right
H,right
H,right
G,down
H,right
E,right
E,left
A,left
A,right
G,up
H,left
G,down
H,right
H,right
A,right
B,down
B,down
G,up
G,down
G,up
B,up
A,left
B,up
B,down
G,down
H,left
A,right
B,down
G,up
X,right
H,right
H,left
A,left
A,right
F,down
H,right
H,left
H,right
F,down
A,left
H,left
A,left
H,right
A,left
H,left
A,right
H,right
G,down
G,down
G,up
A,left
A,right
F,up
A,left
G,down
X,right
A,right
A,right
X,left
A,right
A,left
F,down
F,up
X,right
X,left
A,right
F,down
A,left
A,left
F,up
F,down
A,right
A,right
G,up
H,left
H,right
A,left
A,left
G,up
F,up
G,up
A,left
H,left
H,right
F,down
G,down
H,left
A,right
G,down
A,right
H,right
G,up
G,down
G,up
A,left
G,down
G,up
G,up
F,up
G,down
F,up
G,down
A,right
G,up
G,down
A,right
G,up
G,down
F,down
H,left
F,down
H,right
G,up
A,left
H,left
G,down
H,right
A,right
A,left
H,left
A,left
A,right
A,left
A,left
A,right
A,right
G,up
A,right
A,left
G,down
F,up
G,up
H,right
H,left
A,right
F,down
A,left
A,right
H,right
F,up
A,left
A,right
F,down
H,left
A,left
A,left
H,right
G,up
A,left
A,right
H,left
H,right
F,up
F,up
X,left
B,up
H,left
B,up
H,left
H,left
E,right
E,right
E,right
H,right
E,right
D,left
C,down
H,right
B,down
B,down
C,up
E,left
H,right
H,left
C,down
B,up
B,up
E,right
H,right
B,down
C,up
C,down
H,left
E,left
B,up
C,down
C,down
C,up
H,left
C,down
H,left
C,up
B,down
C,down
H,left
B,up
H,right
H,right
C,up
H,right
C,down
H,left
B,down
H,left
H,left
B,down
X,right
F,down
C,up
F,down
C,down
F,down
C,up
C,up
C,up
X,left
A,left
B,up
H,right
B,up
E,left
C,down
C,down
H,right
C,down
E,right
F,down
B,up
H,left
H,right
E,left
C,up
H,right
H,left
E,left
H,left
C,up
E,right
F,up
B,down
E,left
H,right
C,up
H,left
B,up
C,down
E,right
H,right
H,right
D,left
F,down
D,left
H,right
C,up
C,down
H,left
H,left
C,up
E,right
F,up
E,right
D,right
C,down
C,up
H,right
H,right
H,left
H,left
H,right
E,left
E,left
E,left
H,right
C,down
D,left
F,down
G,down
D,left
B,down
C,up
C,down
G,up
G,down
A,right
G,up
E,right
C,down
G,down
C,up
H,left
E,left
C,down
C,down
C,up
G,down
G,up
G,up
G,down
H,left
E,right
A,right
E,left
G,down
A,right
A,right
C,down
G,up
B,up
A,left
G,down
H,right
C,up
C,up
G,up
D,right
A,right
H,right
G,down
G,up
D,left
C,down
D,right
C,up
H,left
G,up
H,right
F,up
F,down
H,left
E,right
C,down
D,right
D,right
E,left
F,up
H,left
H,right
H,left
C,up
F,down
B,down
F,up
C,down
F,down
B,up
H,left
C,down
C,up
E,right
B,down
C,up
E,left
C,down
C,down
C,up
C,down
E,right
B,up
D,left
F,up
C,up
H,right
F,down
F,up
F,down
C,up
H,left
F,up
E,left
D,right
H,right
H,right
F,down
H,left
H,left
C,down
C,up
H,right
H,right
D,left
H,left
D,right
F,up
H,right
H,left
F,down
H,right
H,left
H,right
H,right
E,right
F,up
E,right
B,down
E,right
H,left
B,down
H,left
E,left
C,down
B,up
H,right
F,down
H,left
C,down
H,left
B,down
C,up
F,up
C,down
H,left
C,up
H,right
B,up
B,down
C,up
F,down
E,right
E,left
C,down
H,right
C,up
C,down
C,down
B,up
F,up
B,up
E,left
H,right
E,left
F,down
F,up
D,left
C,up
F,down
D,right
C,down
C,up
C,down
C,up
C,up
H,left
D,left
D,left
H,left
D,left
H,right
C,down
C,down
E,right
D,right
C,up
H,left
D,right
D,right
H,right
F,up
B,down
F,down
H,left
F,up
E,right
H,right
C,down
H,right
H,left
B,down
H,right
F,down
C,up
F,up
C,up
B,up
E,right
H,right
B,down
B,down
E,left
F,down
C,down
B,up
B,up
C,up
F,up
B,up
E,right
F,down
F,up
F,down
B,down
B,up
F,up
H,left
F,down
F,up
E,left
H,left
B,down
F,down
F,up
C,down
F,down
F,up
E,left
H,right
F,down
B,up
C,down
E,right
E,left
E,left
C,up
F,up
F,down
F,up
B,down
C,up
F,down
B,up
B,down
F,up
F,down
E,right
E,left
E,right
B,up
D,left
C,down
C,down
D,right
F,up
C,up
H,left
D,left
H,left
E,right
H,right
D,right
H,right
F,down
B,down
H,left
C,up
H,right
H,left
B,up
E,right
H,left
B,down
E,left
B,up
H,right
H,left
F,up
E,left
E,right
D,left
F,down
E,left
E,right
D,right
H,right
H,right
H,left
E,left
D,left
C,down
H,right
C,up
C,down
F,up
E,left
E,right
H,left
H,left
C,down
D,right
E,right
H,right
H,left
H,right
H,left
H,right
H,right
C,up
C,up
E,left
F,down
F,up
C,down
C,down
D,left
E,left
F,down
C,up
F,up
C,up
F,down
H,right
D,left
H,left
H,left
H,left
E,right
D,right
E,left
F,up
E,right
D,right
H,right
B,down
E,right
C,down
B,up
E,left
E,right
H,right
H,left
C,up
H,right
E,left
H,right
E,right
C,down
C,up
H,left
H,left
F,down
C,down
H,right
C,down
B,down
H,left
H,left
B,down
B,up
B,up
C,up
C,down
C,up
B,down
C,down
B,down
F,up
B,up
E,left
H,right
F,down
H,right
E,left
F,up
F,down
E,right
H,left
B,up
F,up
F,down
E,right
B,down
B,down
H,right
B,up
B,up
C,up
F,up
C,down
C,up
F,down
F,up
C,up
H,left
F,down
E,right
F,up
H,right
F,down
H,left
H,right
F,up
B,down
H,right
E,left
F,down
F,up
B,up
F,down
B,down
B,up
B,down
E,left
B,up
E,left
F,up
B,down
E,right
C,down
C,up
B,up
E,right
E,left
B,down
E,right
E,right
B,down
H,left
B,down
F,down
H,right
F,up
H,left
E,left
H,right
H,left
H,right
F,down
C,down
H,left
C,up
H,right
H,left
C,down
H,right
F,up
C,up
X,right
X,left
F,down
H,left
F,up
H,right
E,right
X,right
H,left
H,right
H,left
X,left
F,down
F,up
H,right
X,right
F,up
F,up
H,left
E,left
F,down
H,right
F,up
C,down
F,up
H,left
C,down
X,left
C,up
C,down
C,up
H,right
C,up
C,down
H,left
C,up
H,right
C,down
H,left
H,right
H,left
C,down
B,up
C,up
B,up
B,up
C,up
C,down
C,up
B,down
C,down
B,down
C,down
C,up
H,right
H,left
B,up
C,up
B,up
H,left
H,left
E,left
E,right
C,down
D,left
H,left
H,right
H,right
C,up
H,left
D,right
C,down
B,down
B,up
C,up
C,down
C,down
E,left
D,left
D,right
H,right
H,left
E,right
H,right
H,left
H,right
H,right
H,left
H,left
C,up
C,down
C,up
C,up
H,right
C,down
H,right
H,left
C,down
E,left
H,left
D,left
D,right
H,left
B,down
E,left
E,right
E,left
B,up
H,right
E,right
H,right
B,down
C,up
E,right
B,up
H,right
E,left
E,left
H,left
C,down
H,left
C,up
E,left
H,left
C,down
E,right
E,left
H,right
B,down
C,up
E,right
B,up
C,up
D,left
D,right
C,down
E,left
H,right
C,down
H,right
H,left
D,left
H,left
H,right
H,right
D,right
H,left
E,right
H,left
H,left
D,left
E,left
D,right
E,right
E,left
H,right
E,right
E,right
E,left
E,left
C,up
C,up
E,right
E,right
C,down
D,left
H,left
C,up
H,right
D,left
H,left
E,right
E,right
E,left
D,left
G,down
E,right
G,down
A,left
C,up
H,right
D,right
H,right
H,left
D,left
H,left
G,up
H,right
C,down
H,left
G,down
H,right
A,right
G,down
G,up
G,down
A,left
H,left
D,right
G,up
G,up
E,left
C,down
E,left
D,left
C,up
E,left
B,down
C,down
A,right
B,up
G,down
C,up
A,left
B,down
C,down
H,right
H,left
C,up
A,right
E,left
G,up
G,up
H,right
C,down
B,up
C,up
G,down
E,right
H,right
A,left
E,left
H,right
H,left
B,down
H,left
E,right
C,down
C,down
E,right
E,right
B,down
A,right
A,left
B,up
H,left
E,left
E,left
A,left
H,right
E,left
A,right
H,right
A,right
B,up
E,right
H,right
E,left
H,left
H,left
B,down
B,down
G,down
C,up
B,up
G,up
G,down
G,up
H,right
G,down
C,down
B,up
A,left
G,up
H,left
H,right
H,right
E,right
D,right
D,left
C,up
H,right
B,down
H,left
B,up
C,down
H,left
E,left
H,right
H,left
G,down
A,right
H,left
E,right
C,up
E,left
H,right
E,right
A,left
H,left
E,left
H,left
B,down
C,up
G,up
H,right
H,right
A,right
B,up
A,left
A,right
H,left
B,down
B,up
D,right
G,down
D,left
H,left
G,down
D,right
A,left
E,right
H,right
C,up
E,left
E,right
C,down
G,up
C,down
H,left
G,up
C,down
G,down
E,left
G,up
G,down
G,up
E,right
H,right
G,down
G,down
G,up
E,left
A,right
G,up
G,down
G,up
G,up
C,up
C,down
D,left
E,right
E,left
H,left
B,down
B,down
H,right
H,right
B,up
G,down
H,left
C,up
E,right
H,left
E,right
G,up
G,down
C,up
G,up
E,right
E,right
E,left
C,down
E,left
E,left
G,down
E,right
A,left
A,right
H,right
C,up
E,left
G,down
E,left
B,up
D,right
G,up
D,left
C,down
G,up
D,right
D,left
H,right
E,right
D,right
E,left
D,right
D,left
D,left
G,down
H,left
H,right
D,right
E,right
C,down
H,left
D,left
C,up
C,up
C,down
D,right
H,left
C,down
A,left
E,left
D,left
G,down
D,right
D,left
H,right
G,up
G,down
C,up
A,right
C,down
C,up
E,right
E,left
G,down
B,down
B,up
C,up
H,left
A,left
H,right
C,down
B,down
E,right
A,right
A,left
A,left
A,right
E,left
B,down
C,down
A,left
A,left
H,left
G,up
A,right
A,right
G,up
B,down
A,right
A,left
B,up
A,right
H,right
B,up
H,right
G,up
B,up
G,down
G,down
H,right
G,up
H,left
E,right
E,left
C,up
H,right
E,right
G,down
A,left
D,right
E,left
A,right
C,down
G,up
C,up
E,right
E,left
H,left
E,right
D,left
H,right
E,left
E,right
H,right
H,left
C,up
H,right
D,right
H,left
G,down
E,left
H,right
D,left
C,down
G,down
A,left
C,up
G,up
D,right
C,down
E,right
A,right
D,left
G,up
C,up
H,left
E,right
B,down
E,right
E,left
G,up
H,left
E,right
E,left
E,left
B,up
H,right
E,right
E,left
H,left
E,left
H,right
E,right
H,left
D,right
E,right
D,left
H,right
H,right
E,right
G,down
D,right
H,left
H,right
E,left
H,left
A,left
H,right
A,right
H,left
E,right
G,up
H,left
E,left
D,left
H,left
H,left
E,right
E,left
H,right
E,left
E,left
E,right
G,down
E,left
H,right
G,up
D,right
D,left
C,down
D,right
C,down
C,up
H,left
H,right
E,right
C,up
G,down
H,right
H,left
C,down
D,left
C,down
H,left
A,left
A,right
B,down
B,up
D,right
E,right
C,up
C,down
E,left
H,right
A,left
H,right
H,left
H,right
G,down
C,up
H,left
H,right
E,left
C,up
D,left
C,down
C,down
G,up
A,right
B,down
C,up
G,down
C,down
A,left
H,left
B,up
H,right
H,left
H,left
A,right
G,up
G,up
D,right
E,right
H,right
E,left
H,right
D,right
C,up
D,right
C,down
H,left
C,up
C,down
H,left
C,up
C,up
H,right
E,right
H,right
B,down
E,left
C,down
C,down
E,right
C,up
B,up
C,up
E,right
E,left
E,left
C,down
E,right
H,right
H,left
H,left
B,down
B,up
C,down
E,right
E,left
E,left
C,up
H,left
H,left
C,up
C,down
D,left
E,right
D,right
C,up
H,right
H,left
E,left
D,left
D,left
H,right
H,left
C,down
E,right
H,right
E,right
H,right
E,left
G,down
E,left
G,down
H,right
E,right
C,down
C,up
C,up
H,left
E,left
H,left
G,down
C,down
G,up
C,down
D,left
G,up
C,up
C,up
C,down
C,up
H,left
B,down
A,left
H,right
C,down
A,left
G,down
C,up
A,left
G,down
B,down
G,up
H,right
A,right
A,right
A,left
C,down
A,right
H,left
H,left
G,up
A,right
G,up
C,down
H,right
H,left
H,right
C,up
C,up
C,down
C,up
H,left
B,up
H,right
H,right
G,down
B,down
H,right
G,up
H,left
B,up
B,up
H,right
C,down
B,down
B,up
G,down
C,up
H,right
D,right
H,left
H,left
G,down
E,right
A,left
H,right
E,left
G,up
H,left
C,down
E,right
H,right
C,down
A,right
G,up
C,up
G,down
D,left
H,left
H,left
C,down
E,left
G,down
A,left
C,up
C,up
H,right
D,right
E,right
H,left
D,left
C,down
H,left
G,down
G,up
A,right
E,left
E,right
A,left
G,down
C,down
C,up
H,right
A,right
G,up
C,down
G,down
D,right
D,left
C,up
C,up
G,up
C,down
E,left
E,right
H,left
A,left
H,right
E,left
H,left
H,right
E,right
C,down
A,right
D,right
G,up
A,left
E,left
E,right
G,down
H,left
G,up
G,down
G,up
C,up
C,up
E,left
G,down
E,right
A,right
E,left
A,left
G,up
D,left
C,down
C,up
D,right
H,right
D,left
C,down
A,right
C,up
A,left
A,right
B,down
B,up
B,down
G,down
G,up
B,up
G,up
C,down
H,left
B,down
C,up
G,down
E,right
H,right
E,right
H,right
G,up
H,right
E,right
B,down
H,left
G,down
H,right
H,right
C,down
B,down
G,up
H,left
C,up
C,down
G,down
B,up
C,up
H,right
H,left
B,down
H,right
E,right
X,right
F,down
E,left
F,up
X,left
H,left
X,right
E,right
G,down
X,left
X,right
X,left
X,right
H,right
G,up
H,left
E,left
G,up
C,down
C,down
F,down
C,up
C,up
F,up
H,right
C,down
H,left
C,down
X,left
G,down
A,left
X,right
C,up
A,left
C,down
C,up
F,down
H,right
F,up
A,right
F,down
A,left
A,left
A,right
A,right
C,up
A,right
A,left
E,right
C,up
A,left
A,left
H,left
E,left
C,down
E,right
C,up
G,up
E,left
G,down
E,right
G,down
A,right
A,right
F,up
A,left
H,right
C,down
A,right
G,down
X,left
G,up
C,up
X,right
A,left
A,left
C,down
X,left
G,up
X,right
X,left
C,up
A,right
A,right
H,left
A,left
X,right
A,left
C,down
C,up
G,up
E,left
H,right
X,left
E,right
E,left
C,down
H,left
G,down
C,up
X,right
E,right
C,down
G,up
E,left
C,down
C,up
X,left
X,right
G,down
F,down
F,up
E,right
H,right
A,right
E,left
E,right
F,down
E,left
C,up
A,right
C,down
A,left
A,right
A,left
A,left
C,down
H,left
C,up
C,down
H,right
A,right
A,right
H,left
C,down
F,up
C,up
C,up
C,up
H,right
F,down
H,left
A,left
H,right
F,up
X,left
A,left
G,up
E,right
B,up
B,down
B,up
G,down
C,down
A,right
C,up
A,left
C,down
B,up
E,left
C,down
E,left
C,up
H,left
E,left
C,down
H,left
C,up
H,left
C,down
H,right
A,right
C,up
H,right
H,right
E,left
C,up
E,right
C,down
A,left
C,down
G,down
E,left
A,right
C,up
A,right
B,up
A,right
G,up
G,down
H,left
C,down
G,up
E,right
H,right
A,left
C,up
H,left
A,right
G,down
H,left
H,left
H,right
C,down
A,left
H,right
E,left
A,right
C,up
B,down
H,left
H,left
B,down
H,left
G,down
G,up
G,up
B,down
G,down
A,left
C,down
G,up
C,up
A,right
C,down
C,down
C,up
C,up
C,down
X,right
X,left
G,down
B,up
C,down
B,down
C,up
C,down
C,up
C,up
G,up
A,left
X,right
C,up
G,down
C,down
G,up
G,down
F,down
G,down
F,up
C,down
C,up
A,right
A,left
C,down
X,right
A,right
X,left
G,up
C,up
G,up
C,down
C,up
C,down
X,left
G,up
G,down
G,up
C,down
G,down
G,down
G,down
C,up
G,up
A,left
C,down
G,down
A,right
A,left
C,up
A,right
B,up
C,up
A,left
B,down
C,up
A,left
A,right
G,up
X,right
G,up
C,down
F,down
G,down
F,up
G,down
C,up
C,down
F,down
F,up
C,down
A,left
G,up
F,down
C,up
A,left
C,down
G,down
X,right
X,left
A,left
A,right
X,right
A,right
C,down
F,up
X,left
G,up
A,right
A,right
G,down
C,up
A,left
X,right
F,down
C,up
X,right
A,left
C,up
F,up
X,left
A,left
A,right
X,right
X,left
X,left
A,right
G,up
F,down
G,down
C,down
F,up
A,left
G,up
A,left
X,left
G,down
B,up
C,down
C,up
G,up
B,up
A,right
B,down
A,left
B,down
C,up
X,right
G,down
A,right
G,up
G,down
A,left
G,up
G,up
C,down
G,down
C,up
G,down
C,down
G,up
F,down
A,left
C,up
G,up
G,up
A,right
C,down
G,down
G,up
C,down
C,down
G,down
C,up
G,down
C,up
A,right
C,down
C,down
G,up
A,left
A,left
A,right
G,up
G,down
G,up
C,up
C,down
G,down
G,down
C,up
F,up
F,down
G,down
X,right
X,right
C,down
B,up
B,up
E,right
H,right
E,left
E,right
X,right
